answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
20993;qa;definition;"please tell me what is the definition of [definition_word : cylinder]";"please tell me what is the definition of cylinder";"PLEASE TELL ME WHAT IS THE DEFINITION OF CYLINDER."
24604;qa;definition;"can you define [definition_word : conservative politics]";"can you define conservative politics";"can you define conservative politics"
26947;qa;definition;"describe a [definition_word : romantic love]";"describe a romantic love";"describe a romantic love"
26179;qa;definition;"what does a [definition_word : geranium] look like";"what does a geranium look like";"What does a geranium look like?"
26200;qa;definition;"what does this [definition_word : stitch long sleeved shirt] look like";"what does this stitch long sleeved shirt look like";"What does this Stitch long sleeved shirt look like"
22757;qa;definition;"definition of [definition_word : velocity]";"definition of velocity";"definition of velocity"
27267;qa;definition;"can you tell me what an [definition_word : chaise] is";"can you tell me what an chaise is";"Can you tell me what an X is?"
12789;qa;definition;"show meaning of [definition_word : clarion]";"show meaning of clarion";"Show meaning of clarion"
24194;qa;definition;"give me the description of a [definition_word : smartphone circuit]";"give me the description of a smartphone circuit";"Give me the description of a Smartphone circuit"
27266;qa;definition;"describe a [definition_word : chart]";"describe a chart";"Describe a..."
24939;qa;definition;"define what's a [definition_word : goalkeeper]";"define what's a goalkeeper";"Define what's├ö├ç├» a goalkeeper"
26473;qa;definition;"what is google";"what is google";"Alexa, what is google?"
17801;qa;definition;"define [definition_word : cpu]";"define cpu";"Define 'CPU'."
8016;qa;definition;"what is [definition_word : photosynthesis]";"what is photosynthesis";"What is photosynthesis"
26104;qa;definition;"could you describe that object please";"could you describe that object please";"Could you describe that object please."
23764;qa;definition;"give me the definition of the word [definition_word : armor]";"give me the definition of the word armor";"Give me the definition of the word armor"
20528;qa;definition;"tell me about [definition_word : medieval war engines]";"tell me about medieval war engines";"Tell me about medieval war engines."
26943;qa;definition;"hey what is the definition of [definition_word : recipe]";"hey what is the definition of recipe";"Hey, Olly. What is the definition of recipe?"
18833;qa;definition;"the definition of [definition_word : life]";"the definition of life";"the definition of life"
