answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
286;general;confirm;"would you please check my last command.";"would you please check my last command.";"would you please check my last command."
125;general;confirm;"could you confirm my last instruction please.";"could you confirm my last instruction please.";"could you confirm my last instruction please."
292;general;confirm;"could you confirm what i just said please.";"could you confirm what i just said please.";"could you confirm what i just said please."
521;general;confirm;"please will you confirm command.";"please will you confirm command.";"please will you confirm command."
396;general;confirm;"will you check and confirm my last command.";"will you check and confirm my last command.";"will you check and confirm my last command."
497;general;confirm;"can you check my last question.";"can you check my last question.";"can you check my last question."
147;general;confirm;"check the command.";"check the command.";"check the command."
84;general;confirm;"can you please check what i last said.";"can you please check what i last said.";"can you please check what i last said."
412;general;confirm;"please would you check and confirm it.";"please would you check and confirm it.";"please would you check and confirm it."
389;general;confirm;"could you please check and confirm my last command.";"could you please check and confirm my last command.";"could you please check and confirm my last command."
86;general;confirm;"check that.";"check that.";"check that."
177;general;confirm;"please will you check last thing said.";"please will you check last thing said.";"please will you check last thing said."
191;general;confirm;"check and confirm what i said please.";"check and confirm what i said please.";"check and confirm what i said please."
207;general;confirm;"please check and confirm command.";"please check and confirm command.";"please check and confirm command."
229;general;confirm;"please check and confirm detail.";"please check and confirm detail.";"please check and confirm detail."
376;general;confirm;"please check my last question.";"please check my last question.";"please check my last question."
272;general;confirm;"i'd like you check details please.";"i'd like you check details please.";"i'd like you check details please."
270;general;confirm;"please can you check that.";"please can you check that.";"please can you check that."
29;general;confirm;"could you please check that.";"could you please check that.";"could you please check that."
