answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
25030;iot;coffee;"time mr coffee for [time : six am]";"time mr coffee for six am";"Olly time Mr. Coffee for 6 am"
13388;iot;coffee;"i would like a coffee now";"i would like a coffee now";"I would like a coffee now."
12938;iot;coffee;"can you make me coffee now";"can you make me coffee now";"Can you make me coffee now?"
12914;iot;coffee;"can you set my [device_type : coffee machine] to make me coffee at [time : seven am]";"can you set my coffee machine to make me coffee at seven am";"Can you set my coffee machine to make me coffee at 7am?"
772;iot;coffee;"i need a coffee";"i need a coffee";"I need a coffee"
26939;iot;coffee;"make me a [coffee_type : cooled] coffee";"make me a cooled coffee";"make me a cooled coffee"
7606;iot;coffee;"order one coffee to [business_name : starbucks] [business_type : coffee shop]";"order one coffee to starbucks coffee shop";"Order one coffee to Starbucks coffee shop"
11002;iot;coffee;"brew me a cup of coffee";"brew me a cup of coffee";"Brew me a cup of coffee"
17883;iot;coffee;"I'll take my coffee, [coffee_type : black]";"I'll take my coffee, black";"Ill take my coffee, black Olly."
21749;iot;coffee;"make a pot of [coffee_type : strong] coffee";"make a pot of strong coffee";"make a pot of strong coffee"
3241;iot;coffee;"please make a coffee";"please make a coffee";"please make a coffee"
3243;iot;coffee;"i want to drink the coffee that you made";"i want to drink the coffee that you made";"i want to drink the coffee that you made"
17245;iot;coffee;"set [device_type : coffee maker] to start at [time : three]";"set coffee maker to start at three";"Set coffee maker to start at three."
11099;iot;coffee;"please make coffee";"please make coffee";"please make coffee"
26053;iot;coffee;"can you get me a cup of coffee please";"can you get me a cup of coffee please";"Can you get me a [coffee_amount : cup] of coffee please?"
26113;iot;coffee;"can you make coffee";"can you make coffee";"can u make coffee"
9761;iot;coffee;"brew my coffee";"brew my coffee";"Olly brew my coffee"
7912;iot;coffee;"turn [device_type : coffee maker] on";"turn coffee maker on";"Turn [Coffee maker name] on"
11003;iot;coffee;"i'd like a cup of coffee please";"i'd like a cup of coffee please";"I'd like a cup of coffee please"
