answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
1971;email;sendemail;"respond to [person : all] that i am on my way";"respond to all that i am on my way";"respond to all that I am on my way"
18223;email;sendemail;"send an email to [relation : dad] about the weather for the week";"send an email to dad about the weather for the week";"Send an email to Dad about the weather for the week."
5907;email;sendemail;"send a test email to";"send a test email to";"Send a test email to test3@gmail.com"
14477;email;sendemail;"draft an email to [person : kailey] about work later";"draft an email to kailey about work later";"deaft an email to kailey about work later"
25613;email;sendemail;"answer [person : paul's] email";"answer paul's email";"Answer Paul's email."
3346;email;sendemail;"please reply to my [relation : colleagues] mail about his query";"please reply to my colleagues mail about his query";"please reply to my colleagues mail about his query"
4702;email;sendemail;"hello you have a send an email to someone";"hello you have a send an email to someone";"HELLO, YOU HAVE A SEND AN EMAIL TO SOMEONE."
1698;email;sendemail;"reply an email to [person : jason] that i will not come [timeofday : tonight]";"reply an email to jason that i will not come tonight";"Reply an Email to Jason that I will not come tonight"
5434;email;sendemail;"hey send an email to my [relation : friend]";"hey send an email to my friend";"HEY, SEND AN EMAIL TO MY FRIEND"
12151;email;sendemail;"send email to [email_address : newmail@gmail dot com]";"send email to newmail@gmail dot com";"Send email to newmail@gmail.com"
25381;email;sendemail;"can you reply to the email";"can you reply to the email";"can you reply to the email?"
25382;email;sendemail;"you should reply to the mail";"you should reply to the mail";"You should reply to the mail."
17959;email;sendemail;"hi [person : buddy] send mail to my [relation : friend] [person : hellen] regarding home builders are not accepted the offer";"hi buddy send mail to my friend hellen regarding home builders are not accepted the offer";"hi buddy send mail to my friend hellen regarding home builders are not accepted the offer"
9152;email;sendemail;"send an email to [person : fred] from work he is in my contacts";"send an email to fred from work he is in my contacts";"send an email to fred from work he is in my contacts"
20137;email;sendemail;"hey reply a mail which i received";"hey reply a mail which i received";"hey reply a mail which i received"
12390;email;sendemail;"please email [person : celine]";"please email celine";"Please email <insert email address here>"
9378;email;sendemail;"write an email about [date : next week] weather to my [relation : wife]";"write an email about next week weather to my wife";"Write an email about next week weather to my wife"
21318;email;sendemail;"you can send the email to [email_address : abc@gmail dot com] this is my new email address";"you can send the email to abc@gmail dot com this is my new email address";"You can send the email to abc@gmail.com, this is my new email address"
10008;email;sendemail;"create an email that needs to go out to my [relation : family]";"create an email that needs to go out to my family";"PDA, create an email that needs to go out to my family."
