answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
8674;recommendation;locations;"near by [business_type : grocery]";"near by grocery";"near by grossary"
11770;recommendation;locations;"what [food_type : mexican] food is around me";"what mexican food is around me";"Olly what mexican food is around me?"
11234;recommendation;locations;"tell me where i can go [business_type : shopping] in [place_name : this area]";"tell me where i can go shopping in this area";"Olly tell me where I can go shopping in this area?"
10910;recommendation;locations;"where is the closest [business_name : sweet frog]";"where is the closest sweet frog";"Where is the closest Sweet Frog?"
8675;recommendation;locations;"near by [business_type : super market]";"near by super market";"near by super market"
7788;recommendation;locations;"best [business_type : bar] in local area";"best bar in local area";"best bar in local area"
19597;recommendation;locations;"locate local [food_type : pizza] [business_type : shops]";"locate local pizza shops";"locate local pizza shops"
16312;recommendation;locations;"what [business_type : restaurants] around here have good reviews";"what restaurants around here have good reviews";"What restaurants around here have good reviews?"
9892;recommendation;locations;"show me [food_type : thai] food near me";"show me thai food near me";"Show me Thai food near me."
20938;recommendation;locations;"where can i get [business_type : something to eat] [place_name : by the art museum]";"where can i get something to eat by the art museum";"Where can I get something to eat by the art museum?"
22658;recommendation;locations;"list all the nearby [business_type : shops]";"list all the nearby shops";"Olly, list all the nearby shops"
9354;recommendation;locations;"recommend a [business_type : restaurant] with medium expense";"recommend a restaurant with medium expense";"Olly recommend a restaurant with medium expense."
3975;recommendation;locations;"where is the best [business_type : mechanic] in [place_name : eagle point]";"where is the best mechanic in eagle point";"Where is the best mechanic in Eagle Point?"
21341;recommendation;locations;"find me the oldest hotel in [place_name : washington dc]";"find me the oldest hotel in washington dc";"Find me the oldest hotel in Washington. D.C."
19743;recommendation;locations;"how many grocery stores are located in my neighborhood";"how many grocery stores are located in my neighborhood";"How many grocery stores are located in my neighborhood?"
10539;recommendation;locations;"i want to know what [business_type : supermarket] near me has the best price on [food_type : gluten free bread]";"i want to know what supermarket near me has the best price on gluten free bread";"PDA: I want to know what supermarket near me has the best price on gluten free bread."
22659;recommendation;locations;"give me all [business_type : ice cream shops] [place_name : within two miles]";"give me all ice cream shops within two miles";"Olly, give me all ice cream shops within 2 miles"
23210;recommendation;locations;"where is the nearest [business_type : atm machine]";"where is the nearest atm machine";"Where is the nearest ATM machine?"
23345;recommendation;locations;"nearest [business_type : restaurants] available at this time";"nearest restaurants available at this time";"nearest restaurants available at this time"
