answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
26801;qa;factoid;"how old is [person : clint eastwood]";"how old is clint eastwood";"How old is Clint Eastwood"
18746;qa;factoid;"where is the hottest desert located";"where is the hottest desert located";"Where is the hottest desert located"
17298;qa;factoid;"how high is pikes peak";"how high is pikes peak";"How high is Pikes Peak?"
26191;qa;factoid;"how far above sea level is [place_name : denver]";"how far above sea level is denver";"How far above sea level is Denver?"
22314;qa;factoid;"show various plants in earth";"show various plants in earth";"show various plants in earth"
21129;qa;factoid;"is [person : brad pitt] married";"is brad pitt married";"Is [famous person] married?"
18861;qa;factoid;"what part of the world is the safest";"what part of the world is the safest";"What part of the world is the safest"
26101;qa;factoid;"how tall is [person : frank goggins]";"how tall is frank goggins";"How tall is Frank Goggins?"
22413;qa;factoid;"what color is a dragon fruit";"what color is a dragon fruit";"What color is a dragon fruit?"
17336;qa;factoid;"can you really see [place_name : russia] from [place_name : alaska]";"can you really see russia from alaska";"Can you really see Russia from Alaska?"
22429;qa;factoid;"where is [place_name : los angeles]";"where is los angeles";"Where is Los Angeles?"
23779;qa;factoid;"where is [place_name : kansas] located";"where is kansas located";"Where is kansas located"
17437;qa;factoid;"tell me about [person : sean connery]";"tell me about sean connery";"Tell me about Sean Connery"
22752;qa;factoid;"can turkeys fly";"can turkeys fly";"Can turkeys fly"
9220;qa;factoid;"show me the demographic growth rate of [place_name : switzerland] in the [time : last ten years]";"show me the demographic growth rate of switzerland in the last ten years";"Show me the demographic growth rate of Switzerland in the last ten years"
16038;qa;factoid;"where do most celebrities hang out";"where do most celebrities hang out";"Where do most celebrities hang out?"
17438;qa;factoid;"wikipedia page about [person : sean connery]";"wikipedia page about sean connery";"Wikipedia page about Sean Connery"
26148;qa;factoid;"what are the coordinates of [place_name : everest]";"what are the coordinates of everest";"What are the cordinates of everest?"
20547;qa;factoid;"what country was [person : einstein] from";"what country was einstein from";"What country was Einstein from?"
