answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
19462;alarm;remove;"remove my [time : six am] alarm";"remove my six am alarm";"Remove my 6 am alarm"
15936;alarm;remove;"snooze all [date : today's] alarms permanently";"snooze all today's alarms permanently";"Snooze all today's alarms permanently."
19882;alarm;remove;"remove my work alarm";"remove my work alarm";"Echo, remove my work alarm"
4506;alarm;remove;"[time : one pm] removed";"one pm removed";"1PM REMOVED 1AM SET"
20468;alarm;remove;"olly cancel yoga alarms";"olly cancel yoga alarms";"Siri, cancel yoga alarms"
18441;alarm;remove;"do not wake me up on [time : weekends]";"do not wake me up on weekends";"Do not wake me up on weekends."
3532;alarm;remove;"remove [alarm_type : wake up] calls for [date : this week]";"remove wake up calls for this week";"remove wake-up calls for this week"
18439;alarm;remove;"cancel my alarm for [date : tomorrow] [timeofday : morning]";"cancel my alarm for tomorrow morning";"Cancel my alarm for tomorrow morning."
25329;alarm;remove;"reset the alarm";"reset the alarm";"Reset the alarm."
8993;alarm;remove;"remove [date : tomorrow's] alarm";"remove tomorrow's alarm";"remove tomorrow's alarm"
5808;alarm;remove;"set the alarm off";"set the alarm off";"Set the alarm off"
