answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17414;play;game;"start [game_name : words with friends]";"start words with friends";"Start words with friends"
26909;play;game;"i challenge you to a game of [game_name : tic tac toe]";"i challenge you to a game of tic tac toe";"Olly, I challenge you to a game of tic-tac-toe."
23802;play;game;"please open [game_name : blokus] game i would like to play with you";"please open blokus game i would like to play with you";"Please open Blokus game, I would like to play with you"
27352;play;game;"Please play this game";"Please play this game";"PDA please play this game"
22343;play;game;"open [game_name : tic tac toe]";"open tic tac toe";"Open tic tac toe"
26456;play;game;"open games";"open games";"Open games"
22374;play;game;"play [game_name : gta vice city] game";"play gta vice city game";"Play GTA vice city game."
22477;play;game;"please play [game_name : football] with me";"please play football with me";"Please play football with me"
24355;play;game;"play [game_name : chess]";"play chess";"play chess"
24639;play;game;"play for me the game [game_name : cricket]";"play for me the game cricket";"Play for me the game Cricket"
17413;play;game;"play [game_name : scrabble] with me";"play scrabble with me";"Play scrabble with me"
20588;play;game;"play me a game of [game_name : tic tac toe]";"play me a game of tic tac toe";"Play me a game of tic-tac-toe"
24838;play;game;"let's play [game_name : fmod]";"let's play fmod";"Ok Google, let's play FMOD"
17168;play;game;"lets play";"lets play";"lets play"
20505;play;game;"please begin [game_name : clash of clans]";"please begin clash of clans";"Please begin clash of clans"
17497;play;game;"open [game_name : chess] app and begin game";"open chess app and begin game";"Open chess app and begin game"
23351;play;game;"do a tournament with me in [game_name : candy crush]";"do a tournament with me in candy crush";"Do a tournament with me in Candy Crush"
27280;play;game;"shall we play a game";"shall we play a game";"Shall we play a game?"
16867;play;game;"open up [game_name : tetris]";"open up tetris";"Open up tetris."
