answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
8164;social;query;"hi there tell me latest updates of times of india page in [media_type : facebook]";"hi there tell me latest updates of times of india page in facebook";"Hi there, tell me latest updates of Times of India page in facebook."
24861;social;query;"who has written to me or mentioned me in social media";"who has written to me or mentioned me in social media";"Who has written to me or mentioned me in social media?"
6127;social;query;"get me latest updates from [media_type : facebook]";"get me latest updates from facebook";"Get me latest updates from Facebook."
12940;social;query;"what's new on [media_type : facebook]";"what's new on facebook";"What's new on Facebook?"
2849;social;query;"who has responded to my business within the last [time : twenty four hours]";"who has responded to my business within the last twenty four hours";"who has responded to my business within the last 24 hours"
13358;social;query;"do i have any new [media_type : tweets]";"do i have any new tweets";"Do I have any new tweets?"
6128;social;query;"what's trending on [media_type : twitter]";"what's trending on twitter";"What's trending on Twitter?"
800;social;query;"is anyone likes my latest photo";"is anyone likes my latest photo";"Is anyone likes my latest photo?"
9175;social;query;"tell me the exact count of followers on my [media_type : twitter] handle as of [date : today]";"tell me the exact count of followers on my twitter handle as of today";"Tell me the exact count of followers on my twitter handle as of today."
8517;social;query;"what time is [person : bina] going live with her sale on [media_type : facebook]";"what time is bina going live with her sale on facebook";"What time is Bina going live with her sale on Facebook?"
2657;social;query;"may i know what is trending in [media_type : facebook]";"may i know what is trending in facebook";"May I know what is trending in Facebook?"
5305;social;query;"did my [relation : friend] [person : rohit] posted something on [media_type : facebook]";"did my friend rohit posted something on facebook";"did my friend 'rohit' posted something on fb?"
8649;social;query;"what [relation : friends] were in popular places the [date : last day]";"what friends were in popular places the last day";"What friends were in popular places the last day?"
17519;social;query;"what is currently trending on twitter";"what is currently trending on twitter";"What is currently trending on twitter?"
8923;social;query;"latest [media_type : tweets]";"latest tweets";"Latest tweets"
27106;social;query;"is anything trending on social media [date : today]";"is anything trending on social media today";"Olly, is anything trending on social media today?"
3705;social;query;"let me know if i get a new personal message from [person : martha] on [media_type : facebook] [date : today]";"let me know if i get a new personal message from martha on facebook today";"Let me know if I get a new personal message from Martha on Facebook today"
8166;social;query;"hey olly inform me about latest picture updated by [person : priya chopra] on [media_type : instagram]";"hey olly inform me about latest picture updated by priya chopra on instagram";"Hey Siri, inform me about latest picture updated by Priya Chopra on instagram"
