answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
21207;qa;stock;"give me today's market trends for [business_name : panasonic]";"give me today's market trends for panasonic";"Give me today's market trends for [company]"
22616;qa;stock;"what are the chances of the stock market closing below the two hundred moving average in the [time : next fourteen days]";"what are the chances of the stock market closing below the two hundred moving average in the next fourteen days";"What are the chances of the stock market closing below the 200 moving average in the next 14 days"
24304;qa;stock;"give me the stock price of [business_name : apple]";"give me the stock price of apple";"Give me the stock price of Apple"
24204;qa;stock;"when does iphone stock usually drop";"when does iphone stock usually drop";"when does iphone stock usually drop"
27284;qa;stock;"give me the stock price for [business_name : tommy hilfiger]";"give me the stock price for tommy hilfiger";"Give me the stock price for X."
24659;qa;stock;"give me the opening stock price of [business_name : apple]";"give me the opening stock price of apple";"Give me the opening stock price of Apple"
21279;qa;stock;"how much is [business_name : starbuck's] stock these days";"how much is starbuck's stock these days";"HOw much is STarbuck's stock these days?"
21347;qa;stock;"can you tell me the price of [business_name : google] stock";"can you tell me the price of google stock";"Olly, can you tell me the price of google stock?"
13550;qa;stock;"what's the latest on [news_topic : stock market]";"what's the latest on stock market";"what's the latest on stock market?"
18296;qa;stock;"what happened to the dow jones [date : today]";"what happened to the dow jones today";"What happened to the Dow Jones today?"
24306;qa;stock;"give me the stock price of [business_name : intel]";"give me the stock price of intel";"Give me the stock price of Intel"
18507;qa;stock;"notify me of the latest news on the [news_topic : stock market]";"notify me of the latest news on the stock market";"Notify me of the latest news on the stock market"
23925;qa;stock;"tell me summary forecast [business_name : microsoft] stock forecast to thirty days ahead";"tell me summary forecast microsoft stock forecast to thirty days ahead";"Tell me summary forecast Microsoft stock forecast to 30 days ahead"
22984;qa;stock;"what is the stock price of [business_name : sensex] right now";"what is the stock price of sensex right now";"what is the stock price of Sensex right now?"
24857;qa;stock;"tell me the stock rate of [business_name : hyundai]";"tell me the stock rate of hyundai";"tell me the stock rate of hyundai"
24069;qa;stock;"[business_name : amazon] stock price";"amazon stock price";"Amazon stock price"
23243;qa;stock;"is the stocks which i have invested are increasing";"is the stocks which i have invested are increasing";"is the stocks which i have invested are increasing"
20852;qa;stock;"show stock value of [business_name : goog]";"show stock value of goog";"show sock value of goog"
21348;qa;stock;"whats the dow jones at [date : today]";"whats the dow jones at today";"Olly, Whats the dow jones at today?"
