answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
11242;datetime;query;"what time is it in [place_name : this city]";"what time is it in this city";"Olly what time is it in this city?"
6476;datetime;query;"can you tell me the current time in [place_name : dallas texas]";"can you tell me the current time in dallas texas";"Can you tell me the current time in Dallas, Texas?"
10912;datetime;query;"[date : march tenth] lands on what day of the week";"march tenth lands on what day of the week";"March 10th lands on what day of the week?"
9713;datetime;query;"what time of day is it in [place_name : london]";"what time of day is it in london";"WHAT TIME OF DAY IS IT IN LONDON?"
14553;datetime;query;"can i get the time";"can i get the time";"Can i get the time?"
12881;datetime;query;"how time is it";"how time is it";"how time is it"
5793;datetime;query;"when is [event_name : easter] in the year [date : two thousand and eighteen]";"when is easter in the year two thousand and eighteen";"When is Easter in the year 2018?"
4295;datetime;query;"what day of the week does the [date : fifteenth of march] fall on";"what day of the week does the fifteenth of march fall on";"What day of the week does the 15th of March fall on?"
27189;datetime;query;"what's the time for [place_name : neighboring city]";"what's the time for neighboring city";"What's the time for neighboring city"
7617;datetime;query;"time and date of [date : today]";"time and date of today";"Time and date  of today"
24424;datetime;query;"what day does [event_name : my birthday] fall on [date : next year]";"what day does my birthday fall on next year";"What day does my birthday fall on next year?"
26234;datetime;query;"what does the clock say";"what does the clock say";"What does the clock say?"
19648;datetime;query;"what day is [event_name : christmas]";"what day is christmas";"what day is christmas"
10547;datetime;query;"let me know [date : today's] date in american format";"let me know today's date in american format";"Let me know today's date in American format?"
16700;datetime;query;"what is the time in [place_name : hyderabad]";"what is the time in hyderabad";"What is the time in Hyderabad ?"
16699;datetime;query;"what is the time in [place_name : bangalore]";"what is the time in bangalore";"What is the time in Bangalore ?"
16742;datetime;query;"what's the time in [place_name : dubai]";"what's the time in dubai";"What's the time in Dubai?"
18545;datetime;query;"is it [timeofday : noon] in [place_name : paris]";"is it noon in paris";"Is it noon in Paris?"
9667;datetime;query;"whats the date [date : today]";"whats the date today";"whats the date today"
