answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
7800;music;query;"what artist is singing that song";"what artist is singing that song";"What artist is singing that song?"
5962;music;query;"what song do i listen to the most";"what song do i listen to the most";"What song do I listen to the most?"
23495;music;query;"what's on the radio right now";"what's on the radio right now";"What's on the radio right now?"
11438;music;query;"what is the title of this song and please [player_setting : shuffle] songs from the artist that sang it";"what is the title of this song and please shuffle songs from the artist that sang it";"What is the title of this song and please shuffle songs from the artist that sang it."
23437;music;query;"show the playlist";"show the playlist";"show the playlist"
21419;music;query;"who sings this";"who sings this";"Who sings this?"
5963;music;query;"what music genre do i listen to the most";"what music genre do i listen to the most";"What music genre do I listen to the most?"
9756;music;query;"tell me the date when this song was recorded";"tell me the date when this song was recorded";"Tell me the date when this song was recorded?"
21310;music;query;"what's next song on my playlist";"what's next song on my playlist";"What's next song on my playlist."
4464;music;query;"who wrote the song [song_name : i just wanna dance with you]";"who wrote the song i just wanna dance with you";"Who wrote the song I just wanna dance with you?"
8295;music;query;"what are the lyrics to this song playing";"what are the lyrics to this song playing";"What are the lyrics to this song playing"
12920;music;query;"what music is it";"what music is it";"what music is it"
13746;music;query;"what music do i prefer";"what music do i prefer";"What music do I prefer?"
2417;music;query;"who is the singer of song";"who is the singer of song";"Who is the singer of song?"
11437;music;query;"can you turn down the volume please and tell me what is the title of this song";"can you turn down the volume please and tell me what is the title of this song";"Can you turn down the volume please and tell me what is the title of this song?"
595;music;query;"who's current music's author";"who's current music's author";"Who's current music's author?"
2635;music;query;"what song is playing";"what song is playing";"what song is playing"
7215;music;query;"please tell me the name of this song that is currently playing";"please tell me the name of this song that is currently playing";"PDA please tell me the name of this song that is currently playing."
8294;music;query;"who is the singer of this song right now";"who is the singer of this song right now";"Who is the singer of this song right now"
