answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
25413;iot;hue_lightup;"increase light brightness";"increase light brightness";"Increase light brightness."
7526;iot;hue_lightup;"can you please turn up the lights";"can you please turn up the lights";"Can you please turn up the lights"
16829;iot;hue_lightup;"turn the chandelier all the way up";"turn the chandelier all the way up";"Turn the chandelier all the way up"
13137;iot;hue_lightup;"make it brighter in here please";"make it brighter in here please";"Make it brighter in here, please."
23230;iot;hue_lightup;"increase the brightness of lights [house_place : bedroom]";"increase the brightness of lights bedroom";"increase the brightness of lights bedroom"
26522;iot;hue_lightup;"increase the brightness of the light it is hard to see down here";"increase the brightness of the light it is hard to see down here";"Alexa, increase the brightness of the light. It is hard to see down here."
15069;iot;hue_lightup;"raise lights [change_amount : to full power]";"raise lights to full power";"Raise lights to full power"
5661;iot;hue_lightup;"more light please";"more light please";"More ligth please"
11341;iot;hue_lightup;"make it brighter";"make it brighter";"make it brighter"
16830;iot;hue_lightup;"bring up all the [device_type : runner] lights";"bring up all the runner lights";"Bring up all the runner lights"
2908;iot;hue_lightup;"[change_amount : slightly] raise the light";"slightly raise the light";"Slightly raise the light."
18944;iot;hue_lightup;"lights up";"lights up";"Lights up."
608;iot;hue_lightup;"please raise the lights [change_amount : to max]";"please raise the lights to max";"Please, raise the lights to max"
14671;iot;hue_lightup;"please increase the light";"please increase the light";"Please increase the light."
