answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
12353;calendar;remove;"change my plan erase my next event";"change my plan erase my next event";"Change my plan, erase my next event"
13496;calendar;remove;"cancel the plan of [event_name : party]";"cancel the plan of party";"cancel the plan of xxxx"
25538;calendar;remove;"reset all events in calendar";"reset all events in calendar";"reset all events in calender"
6382;calendar;remove;"erase all content in my calendar";"erase all content in my calendar";"Erase all content in my calendar."
16722;calendar;remove;"this event needs to be deleted";"this event needs to be deleted";"This event needs to be deleted"
4070;calendar;remove;"erase my [event_name : appointment] on the [date : twelfth] from my calendar";"erase my appointment on the twelfth from my calendar";"Erase my appointment on the 12th from my calendar."
21623;calendar;remove;"remove [date : twenty fourth march] [event_name : meeting] from schedule";"remove twenty fourth march meeting from schedule";"Remove 24th March meeting from schedule"
23049;calendar;remove;"i want all my events deleted";"i want all my events deleted";"I want all my events deleted."
14355;calendar;remove;"can you empty my calendar";"can you empty my calendar";"Can you empty my calendar?"
9428;calendar;remove;"delete all of my [event_name : appointments] with [person : dr smith] [date : this week]";"delete all of my appointments with dr smith this week";"Delete all of my appointments with Dr. Smith this week"
7165;calendar;remove;"please remove [meal_type : dinner] date scheduled for this [date : friday] at [time : nine pm]";"please remove dinner date scheduled for this friday at nine pm";"Please remove dinner date scheduled for this Friday at 9pm."
12124;calendar;remove;"delete my [event_name : appointment] [date : tomorrow]";"delete my appointment tomorrow";"Delete my appointment tomorrow"
11552;calendar;remove;"remove [meal_type : dinner] with [person : mike] from my calendar";"remove dinner with mike from my calendar";"Alexa, remove dinner with Mike from my calendar."
12686;calendar;remove;"delete my [event_name : dr k appointment] in [date : march]";"delete my dr k appointment in march";"PDA, delete my Dr. K appointment in March."
6869;calendar;remove;"please erase the next [event_name : birthday] event";"please erase the next birthday event";"Please earse the next birthday event"
21243;calendar;remove;"make my calendar empty";"make my calendar empty";"Make my calendar empty"
5345;calendar;remove;"cancel [person : sam's] [event_name : party]";"cancel sam's party";"Cancel Sam's party."
16720;calendar;remove;"please delete this event";"please delete this event";"Please delete this event"
21512;calendar;remove;"delete all events in calendar";"delete all events in calendar";"Delete all evenets in calendar"
4182;calendar;remove;"i am no longer attending the [event_name : wedding] on the [date : tenth] so remove it from my calendar";"i am no longer attending the wedding on the tenth so remove it from my calendar";"I am no longer attending the wedding on the 10th so remove it from my calendar."
19858;calendar;remove;"delete every event";"delete every event";"Delete every event."
9572;calendar;remove;"delete the scheduled [event_name : meeting] on [date : fourth october] [time : twelve pm]";"delete the scheduled meeting on fourth october twelve pm";"Delete the scheduled meeting on 4th Oct, 12 pm"
25683;calendar;remove;"open calendar and erase all events for [time : all months]";"open calendar and erase all events for all months";"Open calendar and erase all events for all months."
