answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
23496;music;query;"what's the name of the piece you are playing";"what's the name of the piece you are playing";"What's the name of the piece you are playing?"
20256;music;query;"what song in the [music_album : theme song for frasier]";"what song in the theme song for frasier";"What song in the theme song for Frasier?"
19885;music;query;"what song is playing now";"what song is playing now";"What song is playing now."
18844;music;query;"what genre of music is in my music folder";"what genre of music is in my music folder";"What genre of music is in my music folder?"
19981;music;query;"what playlist is on [player_setting : shuffle]";"what playlist is on shuffle";"What playlist is on shuffle"
7645;music;query;"tell me the singer of this track";"tell me the singer of this track";"Tell me the singer of this track"
12921;music;query;"who is the singer";"who is the singer";"who is the singer"
2637;music;query;"email me the lyrics to this song";"email me the lyrics to this song";"email me the lyrics to this song"
9472;music;query;"what song is this";"what song is this";"what song is this"
16609;music;query;"what music is playing";"what music is playing";"What music is playing?"
16497;music;query;"i am interested in what emotions are conveyed in grateful dead music";"i am interested in what emotions are conveyed in grateful dead music";"I am interested in what emotions are conveyed in Grateful Dead music"
26065;music;query;"what's my favorite music at the moment";"what's my favorite music at the moment";"what's my favorite music at the moment?"
5441;music;query;"when is boy band playing";"when is boy band playing";"When and where is <band> playing?"
10385;music;query;"what is the song name";"what is the song name";"What is the song name"
9574;music;query;"who wrote this song";"who wrote this song";"Who wrote this song?"
16827;music;query;"what is the track information currently";"what is the track information currently";"What is the track information currently?"
13869;music;query;"who is singing the song i am listening to right now";"who is singing the song i am listening to right now";"Who is singing the song I am listening to right now?"
10386;music;query;"tell me who wrote this song";"tell me who wrote this song";"Tell me who wrote this song"
6454;music;query;"tell me a play list";"tell me a play list";"Tell me a play lust"
9600;music;query;"what is the title of this song";"what is the title of this song";"What is the title of this song?"
677;music;query;"tell me the artist of this song";"tell me the artist of this song";"tell me the artist of this song."
17771;music;query;"which song am i listening to right now";"which song am i listening to right now";"Which song am I listening to right now?"
21475;music;query;"what genre is this";"what genre is this";"what genre is this?"
