answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
9061;weather;query;"what's the weather supposed to be like on [date : wednesday]";"what's the weather supposed to be like on wednesday";"What's the weather supposed to be like on Wednesday?"
20361;weather;query;"how is [date : this weeks] weather";"how is this weeks weather";"How is this weeks weather"
17942;weather;query;"will the [weather_descriptor : temperature] be in the [date : today]";"will the temperature be in the today";"Will the tempature be in the 80's today"
16676;weather;query;"what is the current weather in [place_name : denver]";"what is the current weather in denver";"What is the current weather in Denver."
18211;weather;query;"how warm is it in [place_name : columbus ohio]";"how warm is it in columbus ohio";"How warm is it in Columbus, Ohio?"
5180;weather;query;"it is very [weather_descriptor : hot] [date : today] is not it";"it is very hot today is not it";"IT IS VERY HOT TODAY, IS NOT IT ?"
27433;weather;query;"will i need an [weather_descriptor : umbrella] [date : today]";"will i need an umbrella today";"WIll I need an umbrella today?"
24787;weather;query;"its [weather_descriptor : cold] outside";"its cold outside";"its cold outside?"
null;weather;query;"will I need a [weather_descriptor : raincoat] when I go to [place_name : glasgow] on [date : sunday]";"will I need a raincoat when I go to glasgow on sunday";"null"
12051;weather;query;"how [weather_descriptor : cold] is it outside";"how cold is it outside";"How cold is it outside?"
4574;weather;query;"will it [weather_descriptor : rain]";"will it rain";"Will it rain"
27356;weather;query;"tell me weather forecast";"tell me weather forecast";"Tell me weather forecast"
null;weather;query;"can i go outing without any [weather_descriptor : raincoat]";"can i go outing without any raincoat";"null"
17130;weather;query;"give me the [date : weekly] weather near me";"give me the weekly weather near me";"Give me the weekly weather near me."
23638;weather;query;"will i need [weather_descriptor : sunblock] [date : this weekend]";"will i need sunblock this weekend";"Will I need sunblock this weekend?"
18046;weather;query;"is it supposed to [weather_descriptor : rain] [date : tomorrow]";"is it supposed to rain tomorrow";"Is it supposed to rain tomorrow?"
11305;weather;query;"tell me the current weather for [place_name : danville il]";"tell me the current weather for danville il";"Tell me the current weather for Danville IL"
23811;weather;query;"how is the weather of this place";"how is the weather of this place";"how is the weather of this place"
13712;weather;query;"how [weather_descriptor : hot] is it in [place_name : miami]";"how hot is it in miami";"How hot is it in Miami?"
10598;weather;query;"will it [weather_descriptor : snow] [date : next week]";"will it snow next week";"Will it snow next week?"
23394;weather;query;"am i gonna need [weather_descriptor : rain boots]";"am i gonna need rain boots";"Am I gonna need rain boots?"
21227;weather;query;"should i bring [weather_descriptor : warm clothes]";"should i bring warm clothes";"Should I bring warm clothes?"
9316;weather;query;"what is the weather this [date : friday]";"what is the weather this friday";"what is the weather this friday"
