answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
14424;iot;cleaning;"get the [device_type : roomba] to start cleaning";"get the roomba to start cleaning";"get the roomba to start cleaning"
13749;iot;cleaning;"company coming over turn on the [device_type : vacuum cleaner] right now";"company coming over turn on the vacuum cleaner right now";"Company coming over Echo turn on the vacuum cleaner right now."
3605;iot;cleaning;"robot do the [house_place : whole house] now";"robot do the whole house now";"Robot, do the whole house now"
1901;iot;cleaning;"vacuum the [house_place : kitchen]";"vacuum the kitchen";"Vacuum the kitchen"
11113;iot;cleaning;"start the [device_type : vacuum] at [time : nine am]";"start the vacuum at nine am";"start the vacuum at 9am."
10110;iot;cleaning;"please help me turn on the [device_type : robot vacuum cleaner]";"please help me turn on the robot vacuum cleaner";"PDA, Please help me turn on the robot vacuum cleaner."
8234;iot;cleaning;"if my [device_type : vacuum cleaner] is not activated please activate it";"if my vacuum cleaner is not activated please activate it";"if my vacuum cleaner is not activated plz activate it."
4393;iot;cleaning;"start [device_type : vacuum cleaner]";"start vacuum cleaner";"start vacuum cleaner"
7944;iot;cleaning;"initiate to operate [device_type : robot vacuum cleaner]";"initiate to operate robot vacuum cleaner";"Initiate to operate robot vacuum cleaner"
15079;iot;cleaning;"start the [device_type : vacuum] for me";"start the vacuum for me";"Start the vaccum for me."
9549;iot;cleaning;"turn on vacuum cleaning";"turn on vacuum cleaning";"Turn on vacuum cleaning"
24573;iot;cleaning;"[device_type : vacuum] on";"vacuum on";"vacuum on"
15173;iot;cleaning;"run the [device_type : vacuum]";"run the vacuum";"Run the vacuum."
14100;iot;cleaning;"power up the [device_type : vacuum]";"power up the vacuum";"Power up the vacuum."
6913;iot;cleaning;"go near [device_type : vacuum cleaner]";"go near vacuum cleaner";"Go near vaccum cleaner"
12767;iot;cleaning;"activate [device_type : vacuum]";"activate vacuum";"Activate vacuum"
12498;iot;cleaning;"please activate the [device_type : vacuum cleaner]";"please activate the vacuum cleaner";"Please activate <insert vacuum name>"
3555;iot;cleaning;"turn the [device_type : robot vacuum cleaner] on";"turn the robot vacuum cleaner on";"Turn the robot vacuum cleaner on."
13748;iot;cleaning;"olly i need the [house_place : living room] vacuumed can you turn on the [device_type : vacuum cleaner]";"olly i need the living room vacuumed can you turn on the vacuum cleaner";"Google I need the living room vacuumed can you turn on the vacuum cleaner."
52;iot;cleaning;"cleaning is good dust is so bad do now your magic clean my [house_place : carpet]";"cleaning is good dust is so bad do now your magic clean my carpet";"cleaning is good, dust is so bad do now your magic clean my carpet"
4149;iot;cleaning;"at [time : one pm] [date : today] start the [device_type : robot vacuum cleaner]";"at one pm today start the robot vacuum cleaner";"At 1pm today start the robot vacuum cleaner."
23466;iot;cleaning;"activate the [device_type : robot] and vacuum the [house_place : floor]";"activate the robot and vacuum the floor";"Activate the robot and vacuum the floor."
21697;iot;cleaning;"i want to clean my bedroom put the [device_type : vacuum] on and go to my [house_place : room]";"i want to clean my bedroom put the vacuum on and go to my room";"I want to clean  my bedroom, put the vacuum on and go to my room"
