answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
26288;qa;stock;"did the price of [business_name : walmart] stock go up or down";"did the price of walmart stock go up or down";"Did the price of Wal Mart stock go up or down?"
17449;qa;stock;"what is [business_name : amazon] worth";"what is amazon worth";"What is AMZN worth?"
24703;qa;stock;"stock [business_name : google] find out";"stock google find out";"stock x find out"
19122;qa;stock;"how is the stock going in general";"how is the stock going in general";"how is the stock going in general"
17451;qa;stock;"what's the closing price of [business_name : abc]";"what's the closing price of abc";"What's the closing price of ABC"
23923;qa;stock;"what is the lowest [business_name : microsoft] stock price [date : today]";"what is the lowest microsoft stock price today";"What is the lowest Microsoft stock price today"
8138;qa;stock;"tell me which stocks were the biggest gainers in stock market nasdaq [date : today]";"tell me which stocks were the biggest gainers in stock market nasdaq today";"Tell me which stocks were the biggest gainers in stock market nasdaq today"
26384;qa;stock;"let me know about the stock rate of a [business_name : microsoft]";"let me know about the stock rate of a microsoft";"Let me know about the stock rate of a Micro soft"
27283;qa;stock;"what is the stock for [business_name : hp] company";"what is the stock for hp company";"What is the stock for X company?"
11639;qa;stock;"what's new with the [news_topic : stock market]";"what's new with the stock market";"What's new with the stock market."
15916;qa;stock;"what's the stock price of this item";"what's the stock price of this item";"What's the stock price of (insert)"
23885;qa;stock;"let me know up and down in stock price of this company stock";"let me know up and down in stock price of this company stock";"let me know up and down in stock price of this company stock"
23375;qa;stock;"what is the price of [business_name : amd] on the stock market";"what is the price of amd on the stock market";"What is the price of AMD on the stock market?"
24761;qa;stock;"stock";"stock";"stock"
24882;qa;stock;"what was the stock price for [business_name : google] [date : yesterday]";"what was the stock price for google yesterday";"Ok Google, what was the stock price for Google yesterday"
24762;qa;stock;"stock please";"stock please";"stock please"
22124;qa;stock;"open td ameritrade";"open td ameritrade";"Open TD Ameritrade"
17445;qa;stock;"what is [business_name : terranova] stock going for";"what is terranova stock going for";"What is Terranova stock going for"
19796;qa;stock;"[business_name : tvs] stock price";"tvs stock price";"TVS stock price."
26038;qa;stock;"what's the price of [business_name : ge] right now";"what's the price of ge right now";"What's the price of GE right now?"
24202;qa;stock;"whats the current price of [business_name : mcdonalds] stock";"whats the current price of mcdonalds stock";"whats the current price of mcdonalds stock"
19707;qa;stock;"send me the [news_topic : stock market] updates for [date : today]";"send me the stock market updates for today";"Send me the stock market updates for today."
25244;qa;stock;"what are [business_name : amd] stock prices";"what are amd stock prices";"alexa What are AMD stock prices"
