answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
15110;email;query;"did i receive any email in the [time : past hour]";"did i receive any email in the past hour";"Did I receive any email in the past hour?"
17982;email;query;"what are the subject line and sender from [date : today's] email [email_folder : inbox]";"what are the subject line and sender from today's email inbox";"What are the subject line and sender from today's email inbox?"
15087;email;query;"would you go check my emails for me";"would you go check my emails for me";"Would you go check my emails for me?"
18858;email;query;"open [email_folder : inbox]";"open inbox";"open inbox"
17446;email;query;"show all emails regarding the breach";"show all emails regarding the breach";"Show all emails regarding the breach"
13717;email;query;"show me emails from my [relation : friends]";"show me emails from my friends";"Show me emails from my friends."
10444;email;query;"have i received any emails from [person : beth]";"have i received any emails from beth";"Have I received any emails from Beth?"
9537;email;query;"refresh my [email_folder : inbox] and inform me about new emails";"refresh my inbox and inform me about new emails";"Refresh my inbox and inform me about new emails"
8422;email;query;"do i have an email from person a";"do i have an email from person a";"do i have an email from person A."
17364;email;query;"get contact";"get contact";"get contact"
14361;email;query;"i need to see if i got any new email";"i need to see if i got any new email";"I need to see if i got any new email"
8198;email;query;"have i got any new email from my [relation : company]";"have i got any new email from my company";"have i got any new email from my company."
16667;email;query;"did i get an email from [person : mike]";"did i get an email from mike";"did i get an email from Mike"
27402;email;query;"check email from [person : john]";"check email from john";"Check email from John"
15496;email;query;"do i have any new emails in my [email_folder : inbox] [date : today]";"do i have any new emails in my inbox today";"Do I have any new emails in my inbox today?"
6298;email;query;"give a last minute update on incoming emails please";"give a last minute update on incoming emails please";"Give a last minute update on incoming emails please."
5571;email;query;"Check outlook";"Check outlook";"check outlook"
577;email;query;"are there new emails for me";"are there new emails for me";"Are there new emails for me?"
22221;email;query;"check by [email_folder : inbox] for me";"check by inbox for me";"Check by inbox for me."
1968;email;query;"check my email messages";"check my email messages";"check my email messages"
16668;email;query;"has [person : mike] sent me an email";"has mike sent me an email";"Has Mike sent me an email"
3545;email;query;"check emails from [person : gary] for [time : last hour]";"check emails from gary for last hour";"check emails from gary for last hour"
11504;email;query;"pull up all emails sent to me from [business_name : amazon]";"pull up all emails sent to me from amazon";"PDA pull up all emails sent to me from Amazon"
