answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
372;general;dontcare;"i have no idea regarding to what to select.";"i have no idea regarding to what to select.";"i have no idea regarding to what to select."
247;general;dontcare;"anything is ok for me.";"anything is ok for me.";"anything is ok for me."
124;general;dontcare;"this doesn't really matter to me.";"this doesn't really matter to me.";"this doesn't really matter to me."
219;general;dontcare;"that does not really matter, olly.";"that does not really matter, olly.";"that does not really matter, olly."
414;general;dontcare;"don't bother.";"don't bother.";"don't bother."
274;general;dontcare;"would not really care, olly.";"would not really care, olly.";"would not really care, olly."
389;general;dontcare;"i do not really care, olly.";"i do not really care, olly.";"i do not really care, olly."
395;general;dontcare;"i don't mind to select any one.";"i don't mind to select any one.";"i don't mind to select any one."
43;general;dontcare;"wouldn't really mind to choose any one, olly.";"wouldn't really mind to choose any one, olly.";"wouldn't really mind to choose any one, olly."
122;general;dontcare;"does not really matter with me.";"does not really matter with me.";"does not really matter with me."
217;general;dontcare;"it is of no importance, olly.";"it is of no importance, olly.";"it is of no importance, olly."
257;general;dontcare;"this is of no importance to me.";"this is of no importance to me.";"this is of no importance to me."
207;general;dontcare;"that does not matter for me.";"that does not matter for me.";"that does not matter for me."
313;general;dontcare;"i have no idea regarding to what to do, olly.";"i have no idea regarding to what to do, olly.";"i have no idea regarding to what to do, olly."
12;general;dontcare;"anything is okay for me.";"anything is okay for me.";"anything is okay for me."
30;general;dontcare;"that doesn't matter to me, olly.";"that doesn't matter to me, olly.";"that doesn't matter to me, olly."
284;general;dontcare;"i do not know, olly.";"i do not know, olly.";"i do not know, olly."
426;general;dontcare;"would not mind for any one.";"would not mind for any one.";"would not mind for any one."
323;general;dontcare;"anything will be ok with me.";"anything will be ok with me.";"anything will be ok with me."
424;general;dontcare;"i do not really mind, olly.";"i do not really mind, olly.";"i do not really mind, olly."
151;general;dontcare;"doesn't matter with me.";"doesn't matter with me.";"doesn't matter with me."
305;general;dontcare;"wouldn't really care.";"wouldn't really care.";"wouldn't really care."
13;general;dontcare;"do not really mind for whatever, olly.";"do not really mind for whatever, olly.";"do not really mind for whatever, olly."
