answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
296;general;confirm;"confirm my last command please.";"confirm my last command please.";"confirm my last command please."
341;general;confirm;"check and confirm my last command please.";"check and confirm my last command please.";"check and confirm my last command please."
57;general;confirm;"i'd like you confirm the question please.";"i'd like you confirm the question please.";"i'd like you confirm the question please."
254;general;confirm;"can you confirm the details please.";"can you confirm the details please.";"can you confirm the details please."
78;general;confirm;"please could you confirm instruction.";"please could you confirm instruction.";"please could you confirm instruction."
85;general;confirm;"would you please confirm details.";"would you please confirm details.";"would you please confirm details."
423;general;confirm;"will you check and confirm that please.";"will you check and confirm that please.";"will you check and confirm that please."
110;general;confirm;"i would like you to check and confirm detail please.";"i would like you to check and confirm detail please.";"i would like you to check and confirm detail please."
363;general;confirm;"please can you confirm details.";"please can you confirm details.";"please can you confirm details."
149;general;confirm;"check last thing said please.";"check last thing said please.";"check last thing said please."
60;general;confirm;"please check what said.";"please check what said.";"please check what said."
374;general;confirm;"could you please confirm the instruction.";"could you please confirm the instruction.";"could you please confirm the instruction."
264;general;confirm;"check and confirm the instruction.";"check and confirm the instruction.";"check and confirm the instruction."
361;general;confirm;"check detail please.";"check detail please.";"check detail please."
464;general;confirm;"could you please check and confirm that.";"could you please check and confirm that.";"could you please check and confirm that."
3;general;confirm;"check what said.";"check what said.";"check what said."
132;general;confirm;"can you confirm what said please.";"can you confirm what said please.";"can you confirm what said please."
62;general;confirm;"please will you check my last instruction.";"please will you check my last instruction.";"please will you check my last instruction."
305;general;confirm;"can you please check command.";"can you please check command.";"can you please check command."
364;general;confirm;"please could you check question.";"please could you check question.";"please could you check question."
51;general;confirm;"i want you to check and confirm what last said please.";"i want you to check and confirm what last said please.";"i want you to check and confirm what last said please."
168;general;confirm;"please can you check and confirm the details.";"please can you check and confirm the details.";"please can you check and confirm the details."
303;general;confirm;"can you please confirm detail.";"can you please confirm detail.";"can you please confirm detail."
