answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
8682;lists;createoradd;"add [event_name : appointment] in the list";"add appointment in the list";"add appointment in the list"
20681;lists;createoradd;"add new items in the [list_name : remainder] list";"add new items in the remainder list";"add new items in the remainder list"
2606;lists;createoradd;"help me start my [list_name : kitchen] list";"help me start my kitchen list";"Help me start my kitchen list."
14613;lists;createoradd;"reopen groceries and add milk";"reopen groceries and add milk";"reopen groceries and add milk"
13406;lists;createoradd;"please add list of things to buy for [event_name : party]";"please add list of things to buy for party";"pls add list of things to buy for pary"
18105;lists;createoradd;"pick up dry cleaning [date : tomorrow]";"pick up dry cleaning tomorrow";"Pick up dry cleaning tomorrow"
20629;lists;createoradd;"create a list for the following";"create a list for the following";"Create a list for the following..."
16924;lists;createoradd;"add new item to list";"add new item to list";"Add new item to list."
19526;lists;createoradd;"enter this to a list";"enter this to a list";"enter this to a list."
4717;lists;createoradd;"prepare a new list";"prepare a new list";"prepare a new list"
21579;lists;createoradd;"set list";"set list";"set list"
6596;lists;createoradd;"select the item";"select the item";"Select the item"
21170;lists;createoradd;"create a list for [list_name : today's tasks]";"create a list for today's tasks";"Create a list for today's tasks"
16716;lists;createoradd;"put the item on the list";"put the item on the list";"put the item on the list"
10416;lists;createoradd;"add grocery shopping to [date : today's] [list_name : to do] list";"add grocery shopping to today's to do list";"Add grocery shopping to today's to-do list."
4392;lists;createoradd;"make a list of [list_name : numbers] for me";"make a list of numbers for me";"Make a list of numbers for me"
21778;lists;createoradd;"add [music_descriptor : new songs] to playlist";"add new songs to playlist";"add new songs to playlist"
22075;lists;createoradd;"new list please";"new list please";"New list please"
21722;lists;createoradd;"please create a list of due payment those who not received more then ten months";"please create a list of due payment those who not received more then ten months";"Please create a list of Due payment those who not received more then 10 Months."
14800;lists;createoradd;"add to my [list_name : groceries]";"add to my groceries";"Add v8 to my groceries."
8373;lists;createoradd;"add spent five dollars in my [list_name : expenses] list";"add spent five dollars in my expenses list";"Add spent five dollars in my expenses list."
23853;lists;createoradd;"make a list about [person : selena gomez] concert schedule";"make a list about selena gomez concert schedule";"Make a list about selena gomez concert schedule"
4390;lists;createoradd;"start a list of [list_name : dog names]";"start a list of dog names";"Start a list of dog names."
