answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
3954;calendar;set;"put my [relation : brother's] [event_name : birthday] in my calendar for [date : july fourth]";"put my brother's birthday in my calendar for july fourth";"Put my brother's birthday in my calendar for July 4th."
16681;calendar;set;"add [person : jane's] [event_name : birthday party] at [time : one hundred and twenty three main for two pm] [date : tomorrow] on my calendar";"add jane's birthday party at one hundred and twenty three main for two pm tomorrow on my calendar";"Add Jane's birthday party at 123 Main St for 2PM tomorrow on my calendar"
15624;calendar;set;"schedule my [event_name : meeting] with my [relation : girlfriend lisa] in the night [date : today] at [time : nine pm]";"schedule my meeting with my girlfriend lisa in the night today at nine pm";"Schedule my meeting with my girlfriend Lisa in the night today at 9 PM."
14793;calendar;set;"[date : march fifth] is [person : john's] [event_name : birthday] please place this on the calendar";"march fifth is john's birthday please place this on the calendar";"March 5th is John's birthday, please place this on the calendar."
21125;calendar;set;"take note of [date : today] as [date : my first date with bob]";"take note of today as my first date with bob";"take note of today as my first date with bob"
2802;calendar;set;"remember to remind me about [event_name : client meet] at [time : four pm]";"remember to remind me about client meet at four pm";"Remember to remind me about client meet at 4 pm."
8363;calendar;set;"set reminder for [date : tomorrow] for this item";"set reminder for tomorrow for this item";"Set reminder for tomorrow for this item"
4915;calendar;set;"can you remind me to [event_name : check my clothes] [time : in a hour]";"can you remind me to check my clothes in a hour";"PDA can you remind me to check my clothes in a hour."
22896;calendar;set;"give me the list of all events coming up in the [date : next month] and set notifications for all of them";"give me the list of all events coming up in the next month and set notifications for all of them";"give me the list of all events coming up in the next month and set notifications for all of them"
8208;calendar;set;"[date : thirteenth june] is a day of [event_name : election result] please set it";"thirteenth june is a day of election result please set it";"13th june is a day of election result.plz. set it."
3996;calendar;set;"add my [event_name : spin class] to the calendar for [date : Saturday] at [time : seven am]";"add my spin class to the calendar for Saturday at seven am";"Add my spin class to the calendar for Saturday at 7am"
27300;calendar;set;"please set this date to repeat";"please set this date to repeat";"PDA please set this date to repeat"
10507;calendar;set;"make a repeating reminder for [date : tomorrow]";"make a repeating reminder for tomorrow";"Make a repeating reminder for tomorrow"
23166;calendar;set;"[date : thursday] at [time : three pm] there is a [event_name : teachers meeting] i need to be reminded of";"thursday at three pm there is a teachers meeting i need to be reminded of";"Thursday at 3:00pm there is a teachers meeting I need to be reminded of."
2801;calendar;set;"remind me to have [event_name : launch with boss] [date : today] at [time : one pm]";"remind me to have launch with boss today at one pm";"Remind me to have launch with boss today at 1 pm."
18101;calendar;set;"remind me to [event_name : take the casserole out of the oven] at [time : seven hundred and forty five pm]";"remind me to take the casserole out of the oven at seven hundred and forty five pm";"Remind me to take the casserole out of the oven at 7:45pm."
9634;calendar;set;"please remind me that i have a [event_name : meeting] [date : tomorrow] [time : ten] in the [timeofday : morning]";"please remind me that i have a meeting tomorrow ten in the morning";"Please remind me that i have a meeting tomorrow 10:00 in the morning."
21120;calendar;set;"add to calendar [date : may two] is [person : mary's] [event_name : birthday] repeat [general_frequency : every year]";"add to calendar may two is mary's birthday repeat every year";"Add to calendar may 2 is Mary's birthday. Repeat every year."
10447;calendar;set;"call [person : sarah]";"call sarah";"Call Sarah."
16616;calendar;set;"send me notice of [event_name : meeting] [date : wednesday] [time : nine am]";"send me notice of meeting wednesday nine am";"Send me notice of meeting Wednesday 9 am."
7398;calendar;set;"the location is my [place_name : office]";"the location is my office";"the location is _____"
19377;calendar;set;"on [date : january twenty five] set [event_name : meeting] for [time : twelve]";"on january twenty five set meeting for twelve";"on january 25 set meeting for XXX"
22707;calendar;set;"please put me your input to know my schedule";"please put me your input to know my schedule";"Please put me your input to know my schedule"
