answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
14418;audio;volume_mute;"mute audio";"mute audio";"mute audio"
3208;audio;volume_mute;"don't talk until i ask you to";"don't talk until i ask you to";"Don't talk until I ask you to"
10084;audio;volume_mute;"please be quiet for the next [time : two hours]";"please be quiet for the next two hours";"Please be quiet for the next 2 hours."
10551;audio;volume_mute;"mute volume now";"mute volume now";"Mute volume now"
26603;audio;volume_mute;"don't respond for [time : fifty seconds]";"don't respond for fifty seconds";"Don't respond for 50 seconds"
12166;audio;volume_mute;"turn off the speakers";"turn off the speakers";"Turn off the speakers"
18173;audio;volume_mute;"do not talk";"do not talk";"Do not talk"
13035;audio;volume_mute;"quiet time";"quiet time";"Quiet time"
22882;audio;volume_mute;"mute for [time : one hour]";"mute for one hour";"mute for 1 hour"
15021;audio;volume_mute;"please be silent";"please be silent";"please be silent."
16224;audio;volume_mute;"please do not respond";"please do not respond";"Please do not respond."
26394;audio;volume_mute;"volume control";"volume control";"Volume Control"
24288;audio;volume_mute;"can you set [device_type : radio] to mute";"can you set radio to mute";"can you set radio to mute"
24286;audio;volume_mute;"please mute the [device_type : television] for [time : one hour]";"please mute the television for one hour";"please mute the television for 1 hour"
25840;audio;volume_mute;"can you please be muted for a while";"can you please be muted for a while";"Can you please be muted for a while"
12005;audio;volume_mute;"i'm in a [event_name : meeting] please do not speak";"i'm in a meeting please do not speak";"I'm in a meeting, please do not speak."
11890;audio;volume_mute;"turn the volume off";"turn the volume off";"Turn the volume off."
14456;audio;volume_mute;"sound off please";"sound off please";"Sound off please."
25842;audio;volume_mute;"i want you to mute";"i want you to mute";"I want you to mute"
5993;audio;volume_mute;"do not make any noise until [timeofday : morning] alarm";"do not make any noise until morning alarm";"Do not make any noise until morning alarm."
13444;audio;volume_mute;"mute for [time : twenty minutes]";"mute for twenty minutes";"Mute for 20 minutes."
17111;audio;volume_mute;"stop the audio";"stop the audio";"Stop the audio"
