answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
5151;transport;query;"i'd like a [transport_type : train] ticket to this location";"i'd like a train ticket to this location";"PDA, I'd like a train ticket to this location."
18911;transport;query;"[transport_type : train] schedule";"train schedule";"train schedule"
26633;transport;query;"i would like to know the route the [transport_type : train] will go to get to [place_name : miami]";"i would like to know the route the train will go to get to miami";"I would like to know the route the train will go to get to Miami"
13177;transport;query;"what are departure arrival times for this train";"what are departure arrival times for this train";"What are departure/arrival times for (specific station)?"
4567;transport;query;"get me the local [transport_type : train] timing to destination [place_name : cstm]";"get me the local train timing to destination cstm";"Get me the local train timing to destination CSTM."
21974;transport;query;"find [place_name : ny] [transport_type : train] time";"find ny train time";"find ny train time"
21982;transport;query;"can you give me the [transport_type : train] times to [place_name : nyc]";"can you give me the train times to nyc";"can you give me the train times to NYC"
8817;transport;query;"how far is [place_name : orlando] from [place_name : my house]";"how far is orlando from my house";"How far is Orlando from my house?"
6926;transport;query;"how far is the distance to [place_name : rccg ikoyi lagos] from here by [transport_type : train]";"how far is the distance to rccg ikoyi lagos from here by train";"How far is the distance to RCCG ikoyi Lagos from here by train?"
7341;transport;query;"give me the [transport_type : train] time";"give me the train time";"Give me the train time"
15519;transport;query;"directions to the target on I forty";"directions to the target on I forty";"directions to the target on i-40"
24196;transport;query;"train times to [place_name : glasgow]";"train times to glasgow";"train times to.."
8309;transport;query;"when does the last [transport_type : train] from work leave";"when does the last train from work leave";"When does the last train from work leave"
18908;transport;query;"how long until we get to [place_name : chicago]";"how long until we get to chicago";"how long until we get to Chicago"
20496;transport;query;"get me [transport_type : train] times to [place_name : location] from [place_name : station]";"get me train times to location from station";"Get me train times to location from station"
27074;transport;query;"how far is it from [place_name : tokyo] to [place_name : dallas]";"how far is it from tokyo to dallas";"How far is it from Tokyo to Dallas?"
13893;transport;query;"how do i book a [transport_type : train] ticket online";"how do i book a train ticket online";"How do I book a train ticket online?"
3479;transport;query;"is there any [transport_type : train] plying from [place_name : pune] to [place_name : mumbai] [timeofday : tonight]";"is there any train plying from pune to mumbai tonight";"Is there any train plying from Pune to Mumbai tonight?"
5910;transport;query;"give me the list of available [transport_type : train] tickets from [place_name : edinburgh] to [place_name : leeds]";"give me the list of available train tickets from edinburgh to leeds";"give me the list of available train tickets from A to B"
11514;transport;query;"when is the next septa [transport_type : train] to [place_name : philadelphia]";"when is the next septa train to philadelphia";"When is the next SEPTA train to Philadelphia?"
8827;transport;query;"get me directions to [place_name : meijer]";"get me directions to meijer";"Get me directions to Meijer"
12016;transport;query;"from where can i get a [transport_type : train] ticket for [place_name : athens]";"from where can i get a train ticket for athens";"From where can I get a train ticket for Athens?"
5149;transport;query;"can you look up [transport_type : train] ticket prices for me";"can you look up train ticket prices for me";"PDA, can you look up train ticket prices for me?"
