answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2830;datetime;query;"what time is it [time_zone : eastern]";"what time is it eastern";"what time is it Eastern"
24104;datetime;query;"can you give me the time in [place_name : new delhi]";"can you give me the time in new delhi";"Ok Google, can you give me the time in New Delhi"
1342;datetime;query;"tell me the time";"tell me the time";"Tell me the time."
7471;datetime;query;"what is the date [date : today]";"what is the date today";"what is the date today?"
18428;datetime;query;"what date is [event_name : easter sunday] [date : this year]";"what date is easter sunday this year";"What date is Easter Sunday this year?"
20060;datetime;query;"what is the time for the [time_zone : eastern] time zone";"what is the time for the eastern time zone";"What is the time for the eastern time zone"
7294;datetime;query;"what's the time in [place_name : china] right now";"what's the time in china right now";"what's the time in China right now?"
4995;datetime;query;"what will be the time now in [place_name : washington]";"what will be the time now in washington";"What will bw thr time now in Washington"
19928;datetime;query;"what day of the week is it";"what day of the week is it";"What day of the week is it?"
2480;datetime;query;"whats the time in [place_name : denver]";"whats the time in denver";"whats the time in denver?"
15699;datetime;query;"what is the [time_zone : day] [date : today]";"what is the day today";"What is the day today?"
6365;datetime;query;"what is the current day month and year";"what is the current day month and year";"What is the current day month and year?"
6366;datetime;query;"what is [date : today's] current date";"what is today's current date";"What is today's current date?"
15285;datetime;query;"please let me know [date : today's] date";"please let me know today's date";"Please let me know today's date."
27164;datetime;query;"what is the month day and year";"what is the month day and year";"What is the month, day and year?"
21408;datetime;query;"show time in [place_name : china]";"show time in china";"show time in china"
7936;datetime;query;"give me [place_name : new york's] current time";"give me new york's current time";"Give me New York's current time"
15845;datetime;query;"current [time_zone : time] [place_name : new york]";"current time new york";"Current time New York."
16941;datetime;query;"be my clock";"be my clock";"be my clock"
16671;datetime;query;"give me the time in [time_zone : pst]";"give me the time in pst";"Give me the time in PST"
2425;datetime;query;"what time is it in [place_name : new york city]";"what time is it in new york city";"What time is it in New York City?"
20814;datetime;query;"please give me [date : today's] date";"please give me today's date";"Please give me today's date."
14026;datetime;query;"what time i sit in [place_name : china] right now";"what time i sit in china right now";"What time i sit in China right now."
