answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
33;general;affirm;"yeah amazing response.";"yeah amazing response.";"yeah amazing response."
150;general;affirm;"yeap you've understood it correcly.";"yeap you've understood it correcly.";"yeap you've understood it correcly."
135;general;affirm;"you have done it perfectly.";"you have done it perfectly.";"you have done it perfectly."
538;general;affirm;"it's right.";"it's right.";"it's right."
384;general;affirm;"yeap right response.";"yeap right response.";"yeap right response."
19;general;affirm;"yeap you've gotten that correcly.";"yeap you've gotten that correcly.";"yeap you've gotten that correcly."
321;general;affirm;"yes you have done it exactly.";"yes you have done it exactly.";"yes you have done it exactly."
193;general;affirm;"you have got my instructions right.";"you have got my instructions right.";"you have got my instructions right."
63;general;affirm;"yeap perfect.";"yeap perfect.";"yeap perfect."
227;general;affirm;"you understood the answer right.";"you understood the answer right.";"you understood the answer right."
331;general;affirm;"yes wonderful response to command.";"yes wonderful response to command.";"yes wonderful response to command."
128;general;affirm;"yes it's confirmed.";"yes it's confirmed.";"yes it's confirmed."
12;general;affirm;"you understood command perfectly.";"you understood command perfectly.";"you understood command perfectly."
457;general;affirm;"confirmed.";"confirmed.";"confirmed."
482;general;affirm;"yeah you have got your understanding perfectly.";"yeah you have got your understanding perfectly.";"yeah you have got your understanding perfectly."
498;general;affirm;"yeap right.";"yeap right.";"yeap right."
38;general;affirm;"yeah you have got my instructions right.";"yeah you have got my instructions right.";"yeah you have got my instructions right."
360;general;affirm;"yeap correcly.";"yeap correcly.";"yeap correcly."
266;general;affirm;"yes right.";"yes right.";"yes right."
363;general;affirm;"you have gotten that exactly.";"you have gotten that exactly.";"you have gotten that exactly."
501;general;affirm;"yeap it was correct.";"yeap it was correct.";"yeap it was correct."
408;general;affirm;"yeap that's correct.";"yeap that's correct.";"yeap that's correct."
412;general;affirm;"yes it was perfect.";"yes it was perfect.";"yes it was perfect."
