answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
7572;recommendation;movies;"do you have any suggestion [movie_type : action] movies";"do you have any suggestion action movies";"Do you have any suggestion? Action movies?"
15257;recommendation;movies;"can you suggest a good [movie_type : drama] for me to watch";"can you suggest a good drama for me to watch";"Can you suggest a good drama for me to watch?"
21071;recommendation;movies;"are there any good movies running in nearby [business_type : theaters]";"are there any good movies running in nearby theaters";"Are there any good movies running in nearby theaters?"
10413;recommendation;movies;"i need a good [movie_name : chick flick] any thoughts";"i need a good chick flick any thoughts";"PDA: I need a good chick-flick, any thoughts?"
6496;recommendation;movies;"what movie are playing near me";"what movie are playing near me";"Olly, what movie are playing  near me?"
14475;recommendation;movies;"what movie should i go see";"what movie should i go see";"What movie should I go see?"
20964;recommendation;movies;"what highly rated movies are playing [date : this weekend]";"what highly rated movies are playing this weekend";"What highly-rated movies are playing this weekend?"
10201;recommendation;movies;"[movie_name : deadpool]";"deadpool";"Deadpool"
2398;recommendation;movies;"can you tell me which [event_name : movie] is going on in the [place_name : nearby multiplex]";"can you tell me which movie is going on in the nearby multiplex";"Can you tell me which movie is going on in the nearby multiplex?"
8859;recommendation;movies;"inform me about the most popular [movie_type : rom com] movie playing now in theatres across [place_name : new york]";"inform me about the most popular rom com movie playing now in theatres across new york";"Inform me about the most popular rom-com movie playing now in theatres across New York."
21072;recommendation;movies;"is [movie_name : logan] a good movie to watch";"is logan a good movie to watch";"Is Logan a good movie to watch?"
16484;recommendation;movies;"show me movie times";"show me movie times";"Show me movie times."
8959;recommendation;movies;"Show times for nearest [business_type : theater]";"Show times for nearest theater";"Showtimes for nearest theater"
8858;recommendation;movies;"name a [movie_type : rom com] movie playing in and around [place_name : new york] theatres";"name a rom com movie playing in and around new york theatres";"Name a rom-com movie playing in and around New York theatres."
13140;recommendation;movies;"two thousand and seventeen movies";"two thousand and seventeen movies";"2017 movies"
27290;recommendation;movies;"what movie do you recommend [timeofday : tonight]";"what movie do you recommend tonight";"What movie do you recommend tonight?"
4663;recommendation;movies;"what movies are showing in [business_type : cinema] [date : today]";"what movies are showing in cinema today";"What movies are showing in cinema today"
