answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
3854;iot;hue_lightup;"please increase the brightness in this [house_place : room]";"please increase the brightness in this room";"Cortana, please increase the brightness in this room."
6230;iot;hue_lightup;"its dark in here mind turning up the light intensity";"its dark in here mind turning up the light intensity";"Its dark in here, mind turning up the light intensity?"
8476;iot;hue_lightup;"raise the light";"raise the light";"raise the light."
21657;iot;hue_lightup;"increase brightness in [house_place : the room]";"increase brightness in the room";"Increase brightness in the room"
8469;iot;hue_lightup;"do more light";"do more light";"do more light ."
3021;iot;hue_lightup;"i want to bright the [house_place : room] more";"i want to bright the room more";"I want to bright the room more"
606;iot;hue_lightup;"set lights brightness higher";"set lights brightness higher";"Set lights brightness higher"
24352;iot;hue_lightup;"please increase the light of [device_type : table lamp]";"please increase the light of table lamp";"please increase the light of table lamp"
4188;iot;hue_lightup;"please turn up the [device_type : screen] brightness [change_amount : all the way]";"please turn up the screen brightness all the way";"Please turn up the screen brightness all the way"
20051;iot;hue_lightup;"increase the bright of the light";"increase the bright of the light";"increase the bright of the light"
8193;iot;hue_lightup;"please olly put on [device_type : multi colored lightning] in my [house_place : apartment] set for festival diwali";"please olly put on multi colored lightning in my apartment set for festival diwali";"Please Siri, put on multi colored lightning in my apartment set for festival Diwali"
5338;iot;hue_lightup;"i want to raise the light";"i want to raise the light";"I WANT TO RAISE THE LIGHT."
16402;iot;hue_lightup;"brighten light";"brighten light";"brighten light"
24982;iot;hue_lightup;"more light";"more light";"more light"
