answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
18798;general;joke;"can you tell me a [joke_type : nice] joke";"can you tell me a nice joke";"PDA, Can you tell me a nice joke?"
14157;general;joke;"say joke";"say joke";"say joke"
10788;general;joke;"i need to find a [joke_type : funny] joke that is ok for [relation : kids]";"i need to find a funny joke that is ok for kids";"I need to find a funny joke that is ok for kids."
10773;general;joke;"do you know any [joke_type : good] jokes";"do you know any good jokes";"Do you know any good jokes?"
2567;general;joke;"do you know any jokes";"do you know any jokes";"Do you know any jokes?"
19001;general;joke;"i need a [joke_type : good] joke";"i need a good joke";"i need a good joke"
13255;general;joke;"the joke of the day";"the joke of the day";"the joke of the day"
14460;general;joke;"i want to hear a [joke_type : yo mama] joke";"i want to hear a yo mama joke";"I want to hear a yo mama joke."
22863;general;joke;"humor me";"humor me";"humor me"
4875;general;joke;"find me the best [joke_type : knock knock] joke on the internet";"find me the best knock knock joke on the internet";"Find me the best knock knock joke on the internet."
19555;general;joke;"tell me joke";"tell me joke";"Tell me joke."
8904;general;joke;"tell me a joke about [joke_type : birds]";"tell me a joke about birds";"Tell me a joke about birds."
