answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
26604;audio;volume_mute;"don't talk";"don't talk";"Don't talk"
13445;audio;volume_mute;"go silent [time : until three pm]";"go silent until three pm";"Go silent until 3 pm."
14285;audio;volume_mute;"please do not talk for [time : thirty minutes]";"please do not talk for thirty minutes";"please do not talk for 30 minutes"
10972;audio;volume_mute;"Silence speakers";"Silence speakers";"Silence speakers."
13024;audio;volume_mute;"please be quiet";"please be quiet";"Please be quiet"
8910;audio;volume_mute;"silently adjust";"silently adjust";"Silently adjust"
24482;audio;volume_mute;"turn off audio";"turn off audio";"turn off audio"
13453;audio;volume_mute;"turn off sound";"turn off sound";"Turn off sound."
18490;audio;volume_mute;"set to mute";"set to mute";"set to mute"
15019;audio;volume_mute;"keep quiet";"keep quiet";"Keep quite."
4264;audio;volume_mute;"please stop for a bit";"please stop for a bit";"Please stop for a bit."
5117;audio;volume_mute;"Please pause the song";"Please pause the song";"Please pause the song"
8382;audio;volume_mute;"off the speakers";"off the speakers";"off the speakers."
13904;audio;volume_mute;"be silent for [time : thirty minutes]";"be silent for thirty minutes";"be silent for 30 minutes"
11888;audio;volume_mute;"can you place the sound on mute";"can you place the sound on mute";"Can you place the sound on mute?"
