answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2595;lists;query;"i finished my to do list";"i finished my to do list";"i finished my to do list"
68;lists;query;"list the items on my [list_name : shopping] list";"list the items on my shopping list";"list the items on my shopping list olly"
10847;lists;query;"what are all my lists";"what are all my lists";"What are all my lists?"
4710;lists;query;"display my list";"display my list";"Display my list"
14559;lists;query;"what kind of lists do i have saved";"what kind of lists do i have saved";"what kind of lists do i have saved?"
20131;lists;query;"read out my list for [date : today]";"read out my list for today";"Read out my list for today."
8418;lists;query;"[list_name : to do] list for [date : today] please";"to do list for today please";"To-do list for today, please."
4310;lists;query;"can i know what i on the list";"can i know what i on the list";"can i know what i on the list"
8150;lists;query;"any sport event is on my list";"any sport event is on my list";"any sport event is on my list."
13528;lists;query;"tell me the list about";"tell me the list about";"tell me the list about"
9134;lists;query;"please provide the contents of the list";"please provide the contents of the list";"Please provide the contents of the list"
18623;lists;query;"how many lists are open";"how many lists are open";"How many lists are open"
18363;lists;query;"get me to my [list_name : friends list]";"get me to my friends list";"get me to my friends list"
3637;lists;query;"tell me what is next on my query";"tell me what is next on my query";"tell me what is next on my query"
25665;lists;query;"tell me my list names";"tell me my list names";"Tell me my list names."
26044;lists;query;"tell me what's on my [list_name : holiday] list";"tell me what's on my holiday list";"Tell me what's on my Holiday list."
20068;lists;query;"what is on this specific list";"what is on this specific list";"What is on this specific list"
13529;lists;query;"read out the list";"read out the list";"read out the XXX list"
19894;lists;query;"what is my [list_name : grocery] list";"what is my grocery list";"What is my grocery list?"
