answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17663;recommendation;events;"show me all the events happening in [place_name : milan]";"show me all the events happening in milan";"Show me all the events happening in Milan"
9333;recommendation;events;"what are some local events";"what are some local events";"what are some local events."
14776;recommendation;events;"can you tell me some fun things to do in [place_name : kentucky]";"can you tell me some fun things to do in kentucky";"Can you tell me some fun things to do in Kentucky?"
12200;recommendation;events;"is there anything to do [timeofday : tonight]";"is there anything to do tonight";"Is there anything to do tonight?"
20615;recommendation;events;"searching for any [event_name : special holidays] for [place_name : us country]";"searching for any special holidays for us country";"searching for any special holidays for US country"
9604;recommendation;events;"what is happening in the area";"what is happening in the area";"What is happening in the area?"
681;recommendation;events;"whats happening around my [place_name : town]";"whats happening around my town";"whats happening around my town"
22605;recommendation;events;"inform about latest scheduled events near my location";"inform about latest scheduled events near my location";"inform about latest scheduled events near my locaion"
2021;recommendation;events;"what are the events conducted in [place_name : new york]";"what are the events conducted in new york";"What are the events conducted in NY?"
null;recommendation;events;"show [date : todays] events in [place_name : new york]";"show todays events in new york";"null"
19940;recommendation;events;"what events are scheduled for [date : this weekend] in me area";"what events are scheduled for this weekend in me area";"what events are scheduled for this weekend in my area"
12872;recommendation;events;"is there a [event_name : sporting event] [date : tomorrow] in [place_name : chicago]";"is there a sporting event tomorrow in chicago";"Olly, is there a sporting event tomorrow in Chicago?"
22245;recommendation;events;"is there anything happening nearby";"is there anything happening nearby";"Is there anything happening nearby?"
8079;recommendation;events;"what is happening in [place_name : delhi] [date : today]";"what is happening in delhi today";"What is happening in Delhi today?"
603;recommendation;events;"what can i do in [place_name : berlin]";"what can i do in berlin";"What can I do in Berlin?"
23102;recommendation;events;"what are all the event in area";"what are all the event in area";"what are all the event in area"
14244;recommendation;events;"tell me about activities in my area [date : this weekend]";"tell me about activities in my area this weekend";"olly tell me about activities in my area this weekend"
3431;recommendation;events;"what [event_name : baseball games] are scheduled for [date : this week] in [place_name : tulsa]";"what baseball games are scheduled for this week in tulsa";"what baseball games are scheduled for this week in tulsa?"
5853;recommendation;events;"where is the [event_name : food festival] [timeofday : tonight]";"where is the food festival tonight";"Where is the food festival tonight"
