answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
23897;qa;currency;"what is the exchange rate for [currency_name : pounds] and [currency_name : u. s. d.]";"what is the exchange rate for pounds and u. s. d.";"What is the exchange rate for pounds and USD?"
22728;qa;currency;"display exchange rate of [currency_name : euro] to [currency_name : indian rupee]";"display exchange rate of euro to indian rupee";"display exchange rate of euro to Indian rupee"
22934;qa;currency;"how much is one [currency_name : u. s. d.] in [currency_name : inr]";"how much is one u. s. d. in inr";"how much is 1 USD in INR"
19731;qa;currency;"how many [currency_name : yen] for each [currency_name : dollar]";"how many yen for each dollar";"how many yen for each dollar"
16927;qa;currency;"what is the [currency_name : dollar] price in [currency_name : inr]";"what is the dollar price in inr";"What is the Dollar price in INR?"
25176;qa;currency;"how much is the [currency_name : dollar] worth compared to the [currency_name : euro]";"how much is the dollar worth compared to the euro";"alexa how much is the dollar worth compared to the euro"
18644;qa;currency;"convert one [currency_name : euros] to [currency_name : us dollars]";"convert one euros to us dollars";"Convert 100 Euros to US [currency_source : dollars]"
18805;qa;currency;"from [currency_name : dollar] to [currency_name : euro]";"from dollar to euro";"from dollar to euro"
27069;qa;currency;"how many [currency_name : pesos] can i get for a [currency_name : dollar] right now";"how many pesos can i get for a dollar right now";"How many pesos can I get for a dollar right now?"
20025;qa;currency;"i need the exchange rate for the [currency_name : us dollar] and the [currency_name : euro]";"i need the exchange rate for the us dollar and the euro";"I need the exchange rate for the US dolalr and the Euro."
18500;qa;currency;"tell me the exchange rate for the [currency_name : yen]";"tell me the exchange rate for the yen";"Tell me the exchange rate for the yin"
24228;qa;currency;"money exchange";"money exchange";"money exchange"
27134;qa;currency;"how much is fifty [currency_name : us dollars] with in [currency_name : china]";"how much is fifty us dollars with in china";"How much is 50 US [currency_source : dollars] with in china?"
24100;qa;currency;"how many [currency_name : rupies] are in a [currency_name : dollar]";"how many rupies are in a dollar";"how many rupies are in a dollar"
26784;qa;currency;"what is the difference between the rate of the [currency_name : american dollar] and the [currency_name : pound]";"what is the difference between the rate of the american dollar and the pound";"WHat is the difference between the rate of the American doller and the Pound"
23898;qa;currency;"[currency_name : u. s. d.] to [currency_name : yen]";"u. s. d. to yen";"USD to Yen"
24171;qa;currency;"given me the exchange rates between [currency_name : u. s. d.] and [currency_name : cad]";"given me the exchange rates between u. s. d. and cad";"Given me the exchange rates between USD AND CAD"
25117;qa;currency;"whats the currency exchange rate from [currency_name : dollars] to [currency_name : euros]";"whats the currency exchange rate from dollars to euros";"PDA name: whats the currency exchange rate from [currency_source : dollars] to euros"
22201;qa;currency;"what's the exchange rate between the [currency_name : us dollar] and the [currency_name : euro]";"what's the exchange rate between the us dollar and the euro";"What's the exchange rate between the U.S Dollar and the Euro?"
