answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
11884;takeaway;order;"order me some [business_name : chipotle]";"order me some chipotle";"Order me some chipotle"
1719;takeaway;order;"could you please help me to order some [food_type : sushi] from [business_name : deliveroo]";"could you please help me to order some sushi from deliveroo";"Could you please help me to order some Sushi from Deliveroo?"
10544;takeaway;order;"order [food_type : chinese] food";"order chinese food";"order chinese food"
16623;takeaway;order;"show me [food_type : chinese] food near me";"show me chinese food near me";"PDa, show me Chinese food near me"
17720;takeaway;order;"ordering food";"ordering food";"Ordering food"
7191;takeaway;order;"checkout top [business_type : restaurant] near me and order [food_type : shahi panner]";"checkout top restaurant near me and order shahi panner";"Checkout top restaurant near me and order Shahi panner."
7226;takeaway;order;"find and order [food_type : handi paneer] in [business_name : pavitra]";"find and order handi paneer in pavitra";"Find and Order handi paneer in pavitra."
3628;takeaway;order;"order food";"order food";"Order food"
6014;takeaway;order;"order a [food_type : ham and cheese sandwich] from [business_name : subway]";"order a ham and cheese sandwich from subway";"Order a ham and cheese sandwich from Subway"
14409;takeaway;order;"can you look up [food_type : chinese] [order_type : takeout] near here";"can you look up chinese takeout near here";"Can you look up Chinese takeout near here?"
25859;takeaway;order;"any low priced [food_type : delicacies]";"any low priced delicacies";"any low priced delicacies."
8511;takeaway;order;"how much does [food_type : general tsos chicken] cost at [business_name : peking garden]";"how much does general tsos chicken cost at peking garden";"How much does General Tsos chicken cost a Peking Garden?"
7641;takeaway;order;"order one [food_type : pizza] from [business_name : pizza hut]";"order one pizza from pizza hut";"Order 1 pizza from pizza hut"
11829;takeaway;order;"how about some [food_type : pizza] tonight can you please order a [food_type : pepperoni large]";"how about some pizza tonight can you please order a pepperoni large";"How about some pizza tonight Olly? Can you please order a pepperoni large?"
17794;takeaway;order;"order [food_type : six chicken tacos] from [business_name : chipotle]";"order six chicken tacos from chipotle";"order 6 chicken tacos from Chipotle"
7639;takeaway;order;"i want to eat some [food_type : spicy] thing";"i want to eat some spicy thing";"I want to eat some spicy thing"
15144;takeaway;order;"places with [food_type : pizza] [order_type : delivery] near me";"places with pizza delivery near me";"will it be warm"
9384;takeaway;order;"make an order for [food_type : noodles] one pack make it as [order_type : takeaway] order";"make an order for noodles one pack make it as takeaway order";"Make an order for Noodles 1 pack. make it as takeaway order"
11337;takeaway;order;"order general [food_type : t'so eggroll] to go";"order general t'so eggroll to go";"order general T'so, eggroll to go"
