answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
5228;play;music;"try to play old [music_genre : nineties] [music_genre : classic] music";"try to play old nineties classic music";"try to play old 90's classic music"
10563;play;music;"play new [artist_name : rihanna] song";"play new rihanna song";"Play new Rihanna song"
6920;play;music;"turn on some music";"turn on some music";"Turn on some music!"
25020;play;music;"can you play my favorite music";"can you play my favorite music";"PDA name: can you play my favorite music"
24006;play;music;"play [music_descriptor : party songs]";"play party songs";"play 'party songs'"
2118;play;music;"please play the song [song_name : games] by [artist_name : disturbed]";"please play the song games by disturbed";"Please play the song Games by Disturbed"
5062;play;music;"i want to listen [artist_name : arijit singh] song once again";"i want to listen arijit singh song once again";"I WANT TO LISTEN ARIJIT SINGH SONG ONCE AGAIN."
14313;play;music;"play my first favorite song on loop";"play my first favorite song on loop";"play my first favorite song on loop"
14036;play;music;"can you play call me by [artist_name : aretha franklin] after this song is finished playing";"can you play call me by aretha franklin after this song is finished playing";"Can you play Call Me by Aretha Franklin after this song is finished playing."
14059;play;music;"Play [song_name : best friends] by [artist_name : yelawolf]";"Play best friends by yelawolf";"Echo play Best Friends by Yelawolf."
22098;play;music;"will you put on the music";"will you put on the music";"Will you put on the music ?"
19604;play;music;"start music";"start music";"start music"
1304;play;music;"turn on my [artist_name : michael jackson] playlist";"turn on my michael jackson playlist";"Turn on my Michael Jackson playlist."
8194;play;music;"play any song of [artist_name : arijit singh]";"play any song of arijit singh";"play any song of arijit singh."
21613;play;music;"hey play the songs from my playlist named [playlist_name : good tunes]";"hey play the songs from my playlist named good tunes";"Hey olly play the songs from my playlist named good tunes"
13366;play;music;"play [music_genre : melody] songs";"play melody songs";"play melody songs"
21445;play;music;"start play";"start play";"start play playlist1"
14679;play;music;"start the satellite music feed";"start the satellite music feed";"Start the satellite music feed."
8558;play;music;"play anything by [artist_name : cat stevens] and i'll be happy";"play anything by cat stevens and i'll be happy";"Play anything by Cat Stevens and I'll be happy"
