answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
13989;transport;query;"what time will i arrive in [place_name : austin tx]";"what time will i arrive in austin tx";"What time will I arrive In Austin, TX?"
19151;transport;query;"what time is the [transport_type : train] passing by";"what time is the train passing by";"Wgat time is the train passing by"
11536;transport;query;"what time does the [transport_type : train] to [place_name : iowa] leave";"what time does the train to iowa leave";"What time does the train to Iowa leave?"
19150;transport;query;"when is my [transport_type : train] coming";"when is my train coming";"when is my train coming"
707;transport;query;"directions to [place_name : sainsburys]";"directions to sainsburys";"directions to sainsburys."
11538;transport;query;"when does the [transport_type : train] from [place_name : kansas city to iowa] leave";"when does the train from kansas city to iowa leave";"When does the train from Kansas City to Iowa leave?"
11044;transport;query;"what time does the [transport_type : train] leave for [place_name : chicago]";"what time does the train leave for chicago";"What time does the train leave for chicago?"
16354;transport;query;"what times may i travel to location a";"what times may i travel to location a";"What times may I travel to Location A?"
24307;transport;query;"route to [place_name : melbourne]";"route to melbourne";"route to melbourne"
9499;transport;query;"how long to get [place_name : downtown]";"how long to get downtown";"how long to get downtown."
5740;transport;query;"direct me towards nearest [place_name : railway station]";"direct me towards nearest railway station";"Direct me towards nearest railway station."
8658;transport;query;"how long does it take to get the [transport_type : train] from [place_name : rome] to [place_name : paris]";"how long does it take to get the train from rome to paris";"How long does it take to get the train from Rome to Paris?"
8174;transport;query;"tell me the [transport_type : train] ticket price of [place_name : california] to [place_name : chicago]";"tell me the train ticket price of california to chicago";"Tell me the train ticket price of California to Chicago"
706;transport;query;"whats the best way to [place_name : france]";"whats the best way to france";"Whats the best way to france?"
15311;transport;query;"i want to go to [business_name : bank of america] give me directions";"i want to go to bank of america give me directions";"I want to go to Bank of America. Give me directions"
15517;transport;query;"how do i get from my house to the target along I forty";"how do i get from my house to the target along I forty";"how do i get from my house to the target along i-40"
25287;transport;query;"what is the amount for [transport_type : train] ticket booking";"what is the amount for train ticket booking";"What is the amount for train ticket booking?"
24112;transport;query;"when is the next [transport_type : train] to [place_name : london]";"when is the next train to london";"When is the next train to London?"
14560;transport;query;"what time does the first [transport_type : train] depart from [place_name : chicago]";"what time does the first train depart from chicago";"What time does the first train depart from Chicago?"
