answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
188;general;negate;"i think you messed up with my command.";"i think you messed up with my command.";"i think you messed up with my command."
881;general;negate;"this was not what i am searching for.";"this was not what i am searching for.";"this was not what i am searching for."
327;general;negate;"uhh no, that's not what i am searching for.";"uhh no, that's not what i am searching for.";"uhh no, that's not what i am searching for."
23;general;negate;"i am sorry but this was not the correct command.";"i am sorry but this was not the correct command.";"i am sorry but this was not the correct command."
478;general;negate;"you told me the incorrect date please correct this.";"you told me the incorrect date please correct this.";"you told me the incorrect date please correct this."
423;general;negate;"nope, i did not say it.";"nope, i did not say it.";"nope, i did not say it."
11;general;negate;"shit, i didn't ask for this.";"shit, i didn't ask for this.";"shit, i didn't ask for this."
760;general;negate;"sorry but it was not the correct response.";"sorry but it was not the correct response.";"sorry but it was not the correct response."
921;general;negate;"incorrect command.";"incorrect command.";"incorrect command."
378;general;negate;"thanks but this is not the right response.";"thanks but this is not the right response.";"thanks but this is not the right response."
106;general;negate;"goddammit.";"goddammit.";"goddammit."
429;general;negate;"i am sorry but that's not the correct response.";"i am sorry but that's not the correct response.";"i am sorry but that's not the correct response."
343;general;negate;"dammit, it isn't what i asked.";"dammit, it isn't what i asked.";"dammit, it isn't what i asked."
608;general;negate;"are you sure that is correct.";"are you sure that is correct.";"are you sure that is correct."
100;general;negate;"stop, this is not right answer.";"stop, this is not right answer.";"stop, this is not right answer."
99;general;negate;"oh no, you gave me not right information.";"oh no, you gave me not right information.";"oh no, you gave me not right information."
62;general;negate;"thanks but i think you did not get the answer correctly.";"thanks but i think you did not get the answer correctly.";"thanks but i think you did not get the answer correctly."
541;general;negate;"sorry but that is not the right answer.";"sorry but that is not the right answer.";"sorry but that is not the right answer."
869;general;negate;"uhh no, i did not say this.";"uhh no, i did not say this.";"uhh no, i did not say this."
