answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
5452;cooking;recipe;"what does one have to damage in [ingredient : cream] to make [food_type : butter]";"what does one have to damage in cream to make butter";"What does one have to damage in cream to make butter?"
1835;cooking;recipe;"what can i cook with [ingredient : broccoli] and [ingredient : chicken]";"what can i cook with broccoli and chicken";"What can I cook with broccoli and chicken?"
6986;cooking;recipe;"in five sentences let me know the procedure of making [food_type : thanksgiving turkey]";"in five sentences let me know the procedure of making thanksgiving turkey";"In 5 sentences let me know the procedure of making Thanksgiving Turkey"
10646;cooking;recipe;"what food is good";"what food is good";"what food is good?"
16262;cooking;recipe;"i would like instructions on how to cook [food_type : baked chicken]";"i would like instructions on how to cook baked chicken";"I would like instructions on how to cook baked chicken."
11943;cooking;recipe;"tell me how to cook [food_type : meatballs]";"tell me how to cook meatballs";"Tell me how to cook meatballs"
2194;cooking;recipe;"give me some recipes for [food_type : sheperds pie]";"give me some recipes for sheperds pie";"Give me some recipes for_______"
21208;cooking;recipe;"is [food_type : soft cheese] better than hard";"is soft cheese better than hard";"Is soft cheese better than hard?"
12817;cooking;recipe;"how do i cook [food_type : meatballs]";"how do i cook meatballs";"How do I cook Meatballs?"
26617;cooking;recipe;"how do i prepare all my food for cooking";"how do i prepare all my food for cooking";"How do I prepare all my food for cooking?"
619;cooking;recipe;"whats needed to make [food_type : pizza]";"whats needed to make pizza";"Whats needed to make pizza"
17208;cooking;recipe;"get recipe for making a [food_type : hotdog]";"get recipe for making a hotdog";"Get recipe for making a hotdog"
null;cooking;recipe;"can I get the recipe for [food_type : chocolate brownies]";"can I get the recipe for chocolate brownies";"null"
6388;cooking;recipe;"recipe for meal";"recipe for meal";"Recipe for 'meal'"
4588;cooking;recipe;"annie could you please search the internet and play the [media_type : videos] for cooking [food_type : italian] food";"annie could you please search the internet and play the videos for cooking italian food";"Annie could you please search the internet and play the videos for cooking italian food."
19274;cooking;recipe;"what's the recipe for [food_type : fish soup]";"what's the recipe for fish soup";"What's the recipe for..."
16261;cooking;recipe;"i would like the recipe for [food_type : baked chicken]";"i would like the recipe for baked chicken";"I would like the recipe for baked chicken."
20703;cooking;recipe;"recipe for [food_type : crabmeat]";"recipe for crabmeat";"Recipe for crabmeat"
24434;cooking;recipe;"cooking recipe";"cooking recipe";"cooking recipe"
