answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
22867;lists;createoradd;"add a tab to the [list_name : shopping] list";"add a tab to the shopping list";"Add a Tab to the shopping list"
4719;lists;createoradd;"show a new list";"show a new list";"show a new list"
11477;lists;createoradd;"add grocery shopping to my [list_name : to do] list";"add grocery shopping to my to do list";"Alexa add grocery shopping to my to do list."
25151;lists;createoradd;"update my list with shoes";"update my list with shoes";"alexa update my list with shoes"
19525;lists;createoradd;"include this";"include this";"Include this."
14386;lists;createoradd;"add sugar to my [list_name : shopping] list";"add sugar to my shopping list";"olly add sugar to my shopping list"
24819;lists;createoradd;"add every girl life by [person : evelyn mayer] to the [list_name : must read list]";"add every girl life by evelyn mayer to the must read list";"Add every girl life by Evelyn Mayer to the must read list"
21998;lists;createoradd;"add oil change to my [list_name : to do] list";"add oil change to my to do list";"add oil change to my to do list"
9149;lists;createoradd;"this item should be added to the list";"this item should be added to the list";"This item should be added to the list"
7002;lists;createoradd;"a new list to be created by [date : tomorrow]";"a new list to be created by tomorrow";"A new list to be created by 12noon tomorrow."
19307;lists;createoradd;"we need milk";"we need milk";"We need milk."
25829;lists;createoradd;"can you please create a list for me";"can you please create a list for me";"Can you please create a list for me"
11024;lists;createoradd;"add butter to the list";"add butter to the list";"Add butter to the list"
10535;lists;createoradd;"open my notes";"open my notes";"open my notes"
14387;lists;createoradd;"put wash the car to my [list_name : to do] list";"put wash the car to my to do list";"olly put wash the car to my to do list"
6273;lists;createoradd;"i think i ran out of this can you add it to my list";"i think i ran out of this can you add it to my list";"I think I ran out of this can you add it to my list?"
9390;lists;createoradd;"can you create new list for me";"can you create new list for me";"Can you create new list for me?"
2221;lists;createoradd;"can you create a new list";"can you create a new list";"Can you create a new list?"
18770;lists;createoradd;"i need oranges added to my [list_name : grocery] list";"i need oranges added to my grocery list";"I need oranges added to my grocery list."
