answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
20554;play;radio;"play [radio_name : the bob and tom] show";"play the bob and tom show";"Play the Bob and Tom show."
14954;play;radio;"play [radio_name : bbc radio one]";"play bbc radio one";"play BBC radio one"
3721;play;radio;"play my favorite station";"play my favorite station";"play my favorite station"
23857;play;radio;"i would like to listen to this programme on radio";"i would like to listen to this programme on radio";"I would like to listen to this programme on radio"
26974;play;radio;"play [radio_name : bbc radio four]";"play bbc radio four";"play BBC radio four"
22418;play;radio;"turn program on [radio_name : xmtune]";"turn program on xmtune";"Turn (program) on xmtune"
22417;play;radio;"please play program on [radio_name : xmtune]";"please play program on xmtune";"Please play (program) on xmtune"
8927;play;radio;"play an fm";"play an fm";"play an FM"
10948;play;radio;"play random radio station";"play random radio station";"Play random radio station."
19477;play;radio;"play [radio_name : npr] through my [house_place : living room] stereo";"play npr through my living room stereo";"Play NPR through my living room stereo"
22086;play;radio;"change channel to [radio_name : one hundred and three]";"change channel to one hundred and three";"Change channel to"
3161;play;radio;"play me [radio_name : news] radio channel";"play me news radio channel";"play me news radio channel"
24849;play;radio;"tune into the [person : joe rogan] show [time : in ten minutes]";"tune into the joe rogan show in ten minutes";"Tune into the Joe Rogan show in 10 minutes."
21163;play;radio;"play radio [radio_name : ninety five point five]";"play radio ninety five point five";"play radio 95.5"
19899;play;radio;"turn on a [music_genre : country] music station";"turn on a country music station";"Echo, turn on a Country music station"
26806;play;radio;"start my playlist on [radio_name : i heart radio]";"start my playlist on i heart radio";"start my playlist on I Heart Radio"
601;play;radio;"tune in some radio";"tune in some radio";"Tune in some radio"
22235;play;radio;"play any [music_genre : pop] [radio_name : fm] channel";"play any pop fm channel";"play any pop fm channel"
26447;play;radio;"radio please";"radio please";"PDA, Radio Please"
