answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17281;weather;query;"give me the weather for [place_name : merced] at [time : three pm]";"give me the weather for merced at three pm";"give me the weather for merced at 3:00 pm"
14260;weather;query;"weather [date : this week]";"weather this week";"weather this week"
23401;weather;query;"find weather report";"find weather report";"find weather report"
23265;weather;query;"i will need a [weather_descriptor : scarf] in [timeofday : afternoon] to overcome sunlight";"i will need a scarf in afternoon to overcome sunlight";"i will need a scalf in  afternoon to overcome sunlight"
21301;weather;query;"should i wear a [weather_descriptor : hat] [date : today]";"should i wear a hat today";"Should I wear a hat today?"
12036;weather;query;"what should i wear is it [weather_descriptor : cold] outside";"what should i wear is it cold outside";"What shoul i wear? Is it cold outside."
18673;weather;query;"is it going to [weather_descriptor : snow] [timeofday : tonight]";"is it going to snow tonight";"Is it going to snow tonight?"
4575;weather;query;"tell me what was the [weather_descriptor : temperature] in [place_name : our city] at [time : twelve pm]";"tell me what was the temperature in our city at twelve pm";"Tell me what was the temperature in our city at 12 pm."
25184;weather;query;"tell me about [date : this week's] weather";"tell me about this week's weather";"Tell me about this week's weather."
4883;weather;query;"what will be the weather on [date : monday] [date : this week]";"what will be the weather on monday this week";"What will be the weather on Monday this week"
2347;weather;query;"how's the weather [date : today]";"how's the weather today";"How's the weather today?"
9031;weather;query;"weather forecast for [date : this week]";"weather forecast for this week";"Weather forecast for this week"
13085;weather;query;"what is [date : today's] weather in [place_name : springfield]";"what is today's weather in springfield";"What is today's weather in Springfield?"
25334;weather;query;"is it going to be [weather_descriptor : cloudy] or [weather_descriptor : sunny] [date : today] in [place_name : bangalore]";"is it going to be cloudy or sunny today in bangalore";"Is it going to be cloudy or sunny today in Bangalore"
7759;weather;query;"[weather_descriptor : temperature] [time : this hour]";"temperature this hour";"temperature this hour"
12339;weather;query;"tell me the weather for [place_name : new york city]";"tell me the weather for new york city";"Tell me the weather for ny city"
6163;weather;query;"i dont want to carry an [weather_descriptor : umbrella] will we have [weather_descriptor : rain] [date : today]";"i dont want to carry an umbrella will we have rain today";"I dont want to carry an umbrella, will we have rain today?"
5438;weather;query;"what will the weather be like on [date : saturday]";"what will the weather be like on saturday";"Olly what will the weather be like on Saturday?"
7690;weather;query;"is the [weather_descriptor : sun gonna shine] in [place_name : devon] [date : this weekend]";"is the sun gonna shine in devon this weekend";"Is the sun gonna shine in Devon this weekend?"
