answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
14834;social;query;"show me my [relation : husbands] [media_type : facebook] posts [date : today]";"show me my husbands facebook posts today";"Show me my husbands Facebook posts today."
13357;social;query;"please read my [media_type : facebook] feed";"please read my facebook feed";"Please read my facebook feed."
2658;social;query;"may i know what is trending in [media_type : twitter]";"may i know what is trending in twitter";"May I know what is trending in twitter?"
11159;social;query;"what new posts are on my page";"what new posts are on my page";"What new posts are on my page?"
18000;social;query;"is everyone on my [media_type : facebook] list watching the game";"is everyone on my facebook list watching the game";"Is everyone on my Facebook list watching the game?"
9673;social;query;"can you tell me what happened to my social media";"can you tell me what happened to my social media";"Can you tell me what happened to my social media?"
11959;social;query;"i haven't checked my [media_type : facebook] yet are there any updates from my close friends";"i haven't checked my facebook yet are there any updates from my close friends";"I haven't checked my Facebook yet, are there any updates from my close friends?"
11793;social;query;"tell me what's new";"tell me what's new";"Olly, tell me what's new."
12621;social;query;"do i have any private messages on any [media_type : social media]";"do i have any private messages on any social media";"Do I have any private messages on any social media?"
10210;social;query;"[media_type : facebook]";"facebook";"Facebook"
10432;social;query;"any new [media_type : facebook] posts from [person : amy]";"any new facebook posts from amy";"Any new Facebook posts from Amy?"
16541;social;query;"what are the big news stories on [media_type : twitter]";"what are the big news stories on twitter";"What are the big news stories on Twitter?"
13652;social;query;"what posts have i missed from my [relation : friends]";"what posts have i missed from my friends";"What posts have I missed from my friends?"
798;social;query;"check my [media_type : social networks]";"check my social networks";"Check my social networks"
24569;social;query;"[media_type : facebook] info";"facebook info";"facebook info"
16608;social;query;"what does my [media_type : facebook] feed look like";"what does my facebook feed look like";"What does my facebook feed look like?"
5753;social;query;"what going on";"what going on";"what going on, PDA?"
3704;social;query;"let me know if [person : linda] posts anything on my [media_type : facebook] [date : today]";"let me know if linda posts anything on my facebook today";"Let me know if Linda posts anything on my Facebook today"
