answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
24907;play;game;"start up [game_name : league of legends] for me";"start up league of legends for me";"Start up League of Legends for me."
26766;play;game;"we are going to play [game_name : poker] together";"we are going to play poker together";"We are going to play poker together."
24831;play;game;"can you take a role of enemy in the game of [game_name : coc]";"can you take a role of enemy in the game of coc";"can you take a role of enemy in the game of coc"
24380;play;game;"run game";"run game";"run game"
26478;play;game;"open [game_name : parcheese game] for you and i";"open parcheese game for you and i";"Open parcheese game for you and i."
26477;play;game;"let's [game_name : roll the dice]";"let's roll the dice";"Let's roll the dice."
22115;play;game;"launch game";"launch game";"Launch game"
26142;play;game;"can you do [game_name : name that tune]";"can you do name that tune";"Can you do Name That Tune?"
26171;play;game;"play the latest games";"play the latest games";"play the latest games."
18786;play;game;"start up [game_name : bejeweled]";"start up bejeweled";"Start up bejeweled"
23227;play;game;"let's play our favourite [game_name : football match] on [device_type : tv]";"let's play our favourite football match on tv";"let's play our favroite football match on tv"
23875;play;game;"play this game with me";"play this game with me";"play this game with me"
22116;play;game;"find game";"find game";"Find game"
26042;play;game;"list the games you can play with me";"list the games you can play with me";"List the games you can play with me."
null;play;game;"can you play [game_name : monopoly] with me";"can you play monopoly with me";"null"
16039;play;game;"play [game_name : flappy bird]";"play flappy bird";"Play Flappy Bird."
26819;play;game;"i need to play [game_name : sims]";"i need to play sims";"I need to play Sims"
16041;play;game;"turn on [game_name : flappy bird]";"turn on flappy bird";"Olly, turn on Flappy Bird."
22456;play;game;"let's play [game_name : space invaders]";"let's play space invaders";"let's play space invaders"
