answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
11134;transport;taxi;"call an [transport_agency : uber] for me";"call an uber for me";"Call an Uber for me"
9274;transport;taxi;"call a [transport_type : taxi] for me";"call a taxi for me";"Call a taxi for me"
4451;transport;taxi;"find the nearest [transport_type : taxi]";"find the nearest taxi";"Find the nearest Taxi"
9276;transport;taxi;"please book a [transport_type : taxi] for me";"please book a taxi for me";"Please book a taxi for me"
12794;transport;taxi;"book a [transport_type : taxi] [transport_agency : uber]";"book a taxi uber";"PDA, Book a taxi/Uber"
22513;transport;taxi;"book [transport_agency : ola] [transport_type : cab] for now";"book ola cab for now";"book Ola cab for now"
18537;transport;taxi;"open uber app and book me a [transport_type : car] for pick up at [place_name : the airport]";"open uber app and book me a car for pick up at the airport";"open uber app and book me a car for pick up at the airport"
17219;transport;taxi;"book me a [transport_type : taxi] to the [place_name : mall of america] please";"book me a taxi to the mall of america please";"Book me a taxi to the Mall of America please"
5106;transport;taxi;"book me a [transport_type : taxi]";"book me a taxi";"book me a taxi."
4072;transport;taxi;"book [transport_type : taxi] to [place_name : new york] city";"book taxi to new york city";"Book taxi to New York City"
12514;transport;taxi;"find transportation to [place_name : rome]";"find transportation to rome";"find transportation to lax"
21581;transport;taxi;"call a [transport_type : taxi] company";"call a taxi company";"Call a taxi company."
8004;transport;taxi;"find a [transport_type : taxi] to book";"find a taxi to book";"find a taxi to book"
12184;transport;taxi;"get me the number for local [business_type : taxi service]";"get me the number for local taxi service";"get me the number for local taxi service"
3948;transport;taxi;"find a [transport_type : taxi] service close to me";"find a taxi service close to me";"Find a taxi service close to me."
12516;transport;taxi;"i need a ride [place_name : home]";"i need a ride home";"i need a ride home"
3520;transport;taxi;"call city [transport_type : cab] to [place_name : airport]";"call city cab to airport";"call city cab to airport"
2591;transport;taxi;"call a [transport_type : taxi] for me to where i am [place_name : currently located]";"call a taxi for me to where i am currently located";"Call a call for me to where I am currently located."
