answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
12331;iot;hue_lightoff;"turn off lights in my [house_place : room]";"turn off lights in my room";"turn off lights in my room"
3151;iot;hue_lightoff;"turn the lights off";"turn the lights off";"Turn the lights off"
8026;iot;hue_lightoff;"shift the light off";"shift the light off";"shift the light off"
26631;iot;hue_lightoff;"turn off [house_place : bedroom] light at [time : nine thirty pm]";"turn off bedroom light at nine thirty pm";"Turn off bedroom light at 9:30 pm."
21853;iot;hue_lightoff;"turn off this light";"turn off this light";"Turn off this light"
11577;iot;hue_lightoff;"[house_place : office] lights off";"office lights off";"PDA office lights off"
13216;iot;hue_lightoff;"please turn off all the lights outdoor";"please turn off all the lights outdoor";"pls turn off all the lights outdoor"
21339;iot;hue_lightoff;"turn lights off in [house_place : kitchen]";"turn lights off in kitchen";"Turn lights off in kitchen."
12599;iot;hue_lightoff;"please turn off the lights in this [house_place : room]";"please turn off the lights in this room";"Please turn off the lights in this room."
2259;iot;hue_lightoff;"lights off [house_place : bathroom]";"lights off bathroom";"Lights off, bathroom."
21611;iot;hue_lightoff;"i want the lights turned off";"i want the lights turned off";"PDA, I want the lights turned off"
10441;iot;hue_lightoff;"could you please turn off the overhead light in the [house_place : kitchen]";"could you please turn off the overhead light in the kitchen";"Could you please turn off the overhead light in the kitchen"
13132;iot;hue_lightoff;"turn [house_place : room] lights off now";"turn room lights off now";"Turn room lights off now."
11922;iot;hue_lightoff;"turn off lighting";"turn off lighting";"turn off lighting"
12806;iot;hue_lightoff;"turn down the lights to medium";"turn down the lights to medium";"Turn down the lights to medium"
18922;iot;hue_lightoff;"shut the lights off in my [house_place : bedroom] please";"shut the lights off in my bedroom please";"Shut the lights off in my bedroom please"
9847;iot;hue_lightoff;"turn off the lights";"turn off the lights";"Turn off the lights"
16531;iot;hue_lightoff;"turn off my [house_place : room] lights";"turn off my room lights";"Turn off my room lights."
8600;iot;hue_lightoff;"turn [house_place : bedroom] lights off";"turn bedroom lights off";"Turn bedroom lights off"
