answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
4879;qa;maths;"what is the linear equation";"what is the linear equation";"What is the linear equation"
8080;qa;maths;"tell me sum of five and six";"tell me sum of five and six";"Tell me sum of five and six"
15513;qa;maths;"how much money will i make for the week if i make dollars per hour and work twenty hours";"how much money will i make for the week if i make dollars per hour and work twenty hours";"How much money will I make for the week if I make $8.00 per hour and work 20 hours?"
4498;qa;maths;"solution for eighty one divided by nine";"solution for eighty one divided by nine";"solution for 81 divided by 9"
12080;qa;maths;"what is ten divided by five";"what is ten divided by five";"What is 10 divided by 5"
12396;qa;maths;"show me the answer for this problem two hundred and forty six plus six hundred and fifty four";"show me the answer for this problem two hundred and forty six plus six hundred and fifty four";"Show me the answer for this problem 246 + 654"
16655;qa;maths;"what is the square root of ten";"what is the square root of ten";"What is the square root of ten?"
24053;qa;maths;"what is the square root of ninety seven";"what is the square root of ninety seven";"what is the square root of 97"
25049;qa;maths;"what is the square root of thirty four";"what is the square root of thirty four";"what is the square root of 34?"
752;qa;maths;"seven times seven";"seven times seven";"Seven times seven"
11217;qa;maths;"what is five minus one";"what is five minus one";"what is 5 minus 1"
8178;qa;maths;"tell me if five hundred and forty is subtracted seven time by twenty eight";"tell me if five hundred and forty is subtracted seven time by twenty eight";"tell me if 540 is subtracted seven time by 28."
8347;qa;maths;"solve the calculation";"solve the calculation";"solve the calculation."
14306;qa;maths;"what is the square root of thirty six";"what is the square root of thirty six";"what is the square root of 36"
