answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
5071;transport;ticket;"book me a [transport_type : train] ticket in any [transport_type : train] to [place_name : bombay] for [date : tomorrow]";"book me a train ticket in any train to bombay for tomorrow";"book me a train ticket in any train to bombay for tommorrow"
18550;transport;ticket;"i need the current dart rail schedule from [place_name : west irving station] to [place_name : north lake college]";"i need the current dart rail schedule from west irving station to north lake college";"OK Google, I need the current DART rail schedule from West Irving Station to North Lake College."
77;transport;ticket;"schedule a journey to [place_name : las vegas] by [transport_type : train]";"schedule a journey to las vegas by train";"schedule a journey to Las Vegas by train"
11308;transport;ticket;"book a [transport_type : train] ticket to [place_name : boston] [date : tomorrow]";"book a train ticket to boston tomorrow";"Book a train ticket to boston tomorrow."
25949;transport;ticket;"reserve a seat for me on the [transport_type : train] [date : march twentieth]";"reserve a seat for me on the train march twentieth";"Reserve a seat for me on the train March 20th."
20608;transport;ticket;"confirm a travel ticket to [place_name : german]";"confirm a travel ticket to german";"Confirm a travel ticket to German."
8401;transport;ticket;"i want a [transport_type : train] ticket";"i want a train ticket";"i want a train ticket."
21616;transport;ticket;"please book a [transport_type : train] ticket from [place_name : jodhpur] to [place_name : jaisalmer] on [date : sunday]";"please book a train ticket from jodhpur to jaisalmer on sunday";"Please book a train ticket from Jodhpur to Jaisalmer on Sunday."
7135;transport;ticket;"book a [transport_type : train] ticket for one [transport_descriptor : one way] for this [date : tuesday] at [time : nine am]";"book a train ticket for one one way for this tuesday at nine am";"PDA book a train ticket for one, one way for this Tuesday at 9am."
20334;transport;ticket;"get me a seat on the next [transport_type : train] going to [place_name : new york]";"get me a seat on the next train going to new york";"get me a seat on the next train going to new york"
17902;transport;ticket;"order a [transport_type : train] ticket to [place_name : boston]";"order a train ticket to boston";"Order a train ticket to Boston."
10438;transport;ticket;"show me [transport_type : train] tickets";"show me train tickets";"Show me train tickets"
12022;transport;ticket;"book a [transport_type : train] ticket for me";"book a train ticket for me";"book a train ticket for me"
18702;transport;ticket;"can you please buy me a [transport_type : train] ticket";"can you please buy me a train ticket";"Can you please buy me a train ticket."
16186;transport;ticket;"book a [transport_type : train] for [date : twenty two march] at [time : twelve pm]";"book a train for twenty two march at twelve pm";"Book a train for 22 March at 12pm"
10818;transport;ticket;"book ticket to depart in the [timeofday : morning]";"book ticket to depart in the morning";"Book ticket to depart in the morning."
25950;transport;ticket;"secure [transport_type : train] passage for me on [date : july three]";"secure train passage for me on july three";"Secure train passage for me on July 3."
11522;transport;ticket;"i want a [transport_type : train] ticket to [place_name : oregon]";"i want a train ticket to oregon";"I want a train ticket to Oregon."
7136;transport;ticket;"can you please book [transport_type : train] tickets for two for this [date : friday]";"can you please book train tickets for two for this friday";"Can you please book train tickets for 2, for this Friday."
