answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
23766;qa;definition;"give me the definition of the word [definition_word : fondle]";"give me the definition of the word fondle";"Give me the definition of the word fondle"
17307;qa;definition;"[definition_word : sanctimonious] definition";"sanctimonious definition";"Sanctimonious definition"
19811;qa;definition;"what does a [definition_word : sea lion] look like";"what does a sea lion look like";"What does a sea lion look like?"
26948;qa;definition;"define a phrase [definition_word : blue sky research]";"define a phrase blue sky research";"define a phrase blue sky research"
15812;qa;definition;"please tell me what a [definition_word : crankshaft] is";"please tell me what a crankshaft is";"Please tell me what a crankshaft is?"
7837;qa;definition;"define [definition_word : oscillate]";"define oscillate";"Define oscillate"
4941;qa;definition;"do you know the definition of [definition_word : school]";"do you know the definition of school";"Do you know the definition of school"
15637;qa;definition;"what does it look like";"what does it look like";"What does it look like?"
20960;qa;definition;"tell me what the word [definition_word : organism] means";"tell me what the word organism means";"Tell me what the word organism means"
18521;qa;definition;"can you describe to me what a [definition_word : pineapple] looks like";"can you describe to me what a pineapple looks like";"Can you describe to me what a pineapple looks like"
24299;qa;definition;"describe what a [definition_word : sphere] is";"describe what a sphere is";"describe what a sphere is"
15638;qa;definition;"describe [definition_word : joe] for me please";"describe joe for me please";"Describe (insert) for me please"
22241;qa;definition;"hey what's a [definition_word : book]";"hey what's a book";"Hey what's a book?"
19829;qa;definition;"give me the definition of [definition_word : carion]";"give me the definition of carion";"Give me the definition of carion."
23774;qa;definition;"please describe about [definition_word : microwave]";"please describe about microwave";"Please describe about microwave"
17774;qa;definition;"define [definition_word : loquaciousness]";"define loquaciousness";"Define loquaciousness"
22762;qa;definition;"what is the definition of [definition_word : inchoate]";"what is the definition of inchoate";"What is the definition of inchoate?"
17116;qa;definition;"what is a [definition_word : chair]";"what is a chair";"what is a chair"
23624;qa;definition;"what is the meaning of [definition_word : this word]";"what is the meaning of this word";"what is the meaning of this word"
