answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
16202;transport;traffic;"are there any detours that i need to know about";"are there any detours that i need to know about";"ARE THERE ANY DETOURS THAT I NEED TO KNOW ABOUT"
18029;transport;traffic;"how is the current traffic between";"how is the current traffic between";"How is the current traffic between...."
11470;transport;traffic;"is traffic heavy on [place_name : route eighty] [date : today]";"is traffic heavy on route eighty today";"Alexa is traffic heavy on route 80 today?"
8906;transport;traffic;"what is the current traffic situation";"what is the current traffic situation";"What is the current traffic situation"
14718;transport;traffic;"what's traffic look like over the [place_name : golden gate bridge]";"what's traffic look like over the golden gate bridge";"What's traffic look like over the Golden Gate Bridge?"
6290;transport;traffic;"please give me the traffic report for [timeofday : this afternoon]";"please give me the traffic report for this afternoon";"Please give me the traffic report for this afternoon."
17995;transport;traffic;"how slow is traffic on [place_name : the five]";"how slow is traffic on the five";"How slow is traffic on the five?"
25215;transport;traffic;"which route has less traffic [date : today]";"which route has less traffic today";"Which route has less traffic today?"
15857;transport;traffic;"could you please check the traffic to our [place_name : home]";"could you please check the traffic to our home";"Could you please check the traffic to our home."
5368;transport;traffic;"how is the traffic on [place_name : third street]";"how is the traffic on third street";"How is the traffic on third street?"
20451;transport;traffic;"are there any accidents on my way to work";"are there any accidents on my way to work";"Are there any accidents on my way to work?"
16949;transport;traffic;"how long should the drive to work take";"how long should the drive to work take";"How long should the drive to work take?"
3765;transport;traffic;"is there any traffic right now";"is there any traffic right now";"is there any traffic right now"
24123;transport;traffic;"any traffic issues [date : today]";"any traffic issues today";"Any traffic issues today?"
7446;transport;traffic;"may i know the traffic situation";"may i know the traffic situation";"May I know the traffic situation"
6537;transport;traffic;"how is traffic from work to [place_name : home]";"how is traffic from work to home";"How is traffic from work to home."
2475;transport;traffic;"what is the traffic situation right in [place_name : broadway street]";"what is the traffic situation right in broadway street";"What is the traffic situation right in Broadway street?"
24524;transport;traffic;"traffic report";"traffic report";"traffic report"
26517;transport;traffic;"i would have avoided the traffic if i went early";"i would have avoided the traffic if i went early";"Alexa, I would have avoided the traffic if I went early"
