answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
9560;email;query;"initiate polling for new email";"initiate polling for new email";"Initiate polling for new email"
16339;email;query;"show me the latest emails from [business_name : amazon]";"show me the latest emails from amazon";"Show me the latest emails from Amazon."
11091;email;query;"hey check emails";"hey check emails";"hey olly check emails"
12851;email;query;"do i have email from my [relation : friend] [person : rachel]";"do i have email from my friend rachel";"Do I have email from my friend Rachel?"
7896;email;query;"how many emails do i have in the last [time : fifteen minutes]";"how many emails do i have in the last fifteen minutes";"How many emails do I have in the last 15 minutes?"
13088;email;query;"have i gotten any emails lately";"have i gotten any emails lately";"Have I gotten any emails lately"
6466;email;query;"has [person : amy] sent me any new emails";"has amy sent me any new emails";"Has Amy sent me any new emails?"
15259;email;query;"do i have any new emails from [person : dan]";"do i have any new emails from dan";"Do I have any new emails from Dan?"
14661;email;query;"read unchecked email";"read unchecked email";"Read unchecked email"
27248;email;query;"update on email";"update on email";"Update on email."
13968;email;query;"what were the first number of email subjects i got [date : today]";"what were the first number of email subjects i got today";"what were the first number of email subjects I got today?"
12173;email;query;"what new messages do i have";"what new messages do i have";"what new messages do i have"
23200;email;query;"play back the last message";"play back the last message";"Play back the last message"
18110;email;query;"what are my newest emails";"what are my newest emails";"What are my newest emails?"
7921;email;query;"open email for unread mails";"open email for unread mails";"Open email for unread mails"
6468;email;query;"are any of my new emails from [person : amy]";"are any of my new emails from amy";"Are any of my new emails from Amy?"
6258;email;query;"which new emails were received";"which new emails were received";"Olly, which new emails were recieved ?"
14189;email;query;"show me the email of [person : jack]";"show me the email of jack";"Show me the email of jack"
22058;email;query;"list all emails with subject contract";"list all emails with subject contract";"list all emails with subject contract"
