answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
27103;transport;query;"how long does it take for the [transport_type : train] to get to [place_name : orlando]";"how long does it take for the train to get to orlando";"Olly, how long does it take for the train to get to Orlando?"
18243;transport;query;"where is the nearest [transport_type : train] to me";"where is the nearest train to me";"Where is the nearest train to me?"
27104;transport;query;"what is the estimated travel time for the [transport_type : train] ride to [place_name : orlando]";"what is the estimated travel time for the train ride to orlando";"What is the estimated travel time for the train ride to Orlando?"
5045;transport;query;"tell me the time when [place_name : punjab] mail will reach [place_name : gwalior]";"tell me the time when punjab mail will reach gwalior";"tell me the time when 'punjab mail' will reach gwalior"
19936;transport;query;"tell me the direction to [place_name : miami] from [place_name : chicago]";"tell me the direction to miami from chicago";"Tell me the direction to Miami from Chicago."
2177;transport;query;"tell me the exact arrival time of [transport_type : train] from [place_name : newcastle] to [place_name : edinburgh]";"tell me the exact arrival time of train from newcastle to edinburgh";"tell me the exact arrival time of train from__ to ____."
14343;transport;query;"whats the travel time from here to [place_name : dallas] by [transport_type : train]";"whats the travel time from here to dallas by train";"whats the travel time from here to dallas by train?"
3594;transport;query;"give me directions to get from here to [place_name : crescent city brewhouse] in [place_name : new orleans]";"give me directions to get from here to crescent city brewhouse in new orleans";"Give me directions to get from here to Crescent City Brewhouse in New Orleans"
13562;transport;query;"what are the [transport_type : train] times from [place_name : san francisco] to [place_name : new york]";"what are the train times from san francisco to new york";"what are the train times from San Francisco to New York"
9478;transport;query;"i need a [transport_type : train] ticket to [place_name : denver]";"i need a train ticket to denver";"I need a train ticket to denver"
20600;transport;query;"how to go to [place_name : multi specialty hospital]";"how to go to multi specialty hospital";"How to go to multi specialty hospital?"
20474;transport;query;"siri find [transport_type : train] tickets to [place_name : nc]";"siri find train tickets to nc";"Siri, find train tickets to NC"
7202;transport;query;"show me [date : today] all [transport_type : train] times of [time : next two hours] at [place_name : jodhpur] to [place_name : pali]";"show me today all train times of next two hours at jodhpur to pali";"Show me today all train times of next 2 hours at Jodhpur to pali."
6925;transport;query;"find me the distance and direction by [transport_type : train] to [place_name : rccg in ikoyi lagos]";"find me the distance and direction by train to rccg in ikoyi lagos";"Find me the distance and direction by train to RCCG in Ikoyi Lagos?"
3279;transport;query;"give the shortest route to the [place_name : airport]";"give the shortest route to the airport";"give the shortest route to the airport"
5859;transport;query;"[transport_type : train] times to [place_name : new york]";"train times to new york";"PDA trantimes to NY."
4944;transport;query;"can i get a [transport_type : train] ticket to [place_name : chicago] for next [date : saturday] around [timeofday : noon]";"can i get a train ticket to chicago for next saturday around noon";"Can I get a train ticket to Chicago for next Saturday around noon?"
7203;transport;query;"show me [date : today] all [transport_type : train] times of [time : next two hours] at [place_name : jodhpur] to [place_name : jaisalmer]";"show me today all train times of next two hours at jodhpur to jaisalmer";"Show me today all train times of next 2 hours at Jodhpur to Jaisalmer."
24389;transport;query;"what is the timing of [transport_name : bagmati express]";"what is the timing of bagmati express";"what is the timing of bagmati express"
