answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
10585;calendar;set;"don't let me forget i have a [event_name : parent teacher conference] this [date : monday] at [time : four hundred pm]";"don't let me forget i have a parent teacher conference this monday at four hundred pm";"Don't let me forget I have a Parent-Teacher conference this Monday at 4:00 pm."
13206;calendar;set;"alter [meal_type : lunch] event to repeat [date : every friday]";"alter lunch event to repeat every friday";"Alter Lunch Event to repeat every Friday"
11664;calendar;set;"add event book [place_name : club debbie's house] [date : wednesday] [time : night]";"add event book club debbie's house wednesday night";"Add event, book club, Debbie's house, Wednesday night"
9068;calendar;set;"set a reminder alert for [date : saturday] [time : nine am] towards [event_name : payment of electricity bill]";"set a reminder alert for saturday nine am towards payment of electricity bill";"Set a reminder alert for Saturday 9:00 a.m. towards payment of electricity bill."
18987;calendar;set;"please remind me of all the nba scores in a week";"please remind me of all the nba scores in a week";"Please remind me of all the NBA scores in a week"
9808;calendar;set;"remind me to take out the trash";"remind me to take out the trash";"remind me to take out the trash"
8206;calendar;set;"set on [date : second january] about [event_name : soccer match] of [place_name : manchester]";"set on second january about soccer match of manchester";"set on 2nd jan about soccer match of Manchester."
8849;calendar;set;"remind me clock that i have a event";"remind me clock that i have a event";"Remind me 8'O clock that i have a event"
2955;calendar;set;"can you remind my next [event_name : meeting] with my [relation : boss] [time : one hour] before it will happen";"can you remind my next meeting with my boss one hour before it will happen";"can you remind my next meeting with my boss, one hour before it will happen?"
16914;calendar;set;"set a notification for [date : june fifth every year]";"set a notification for june fifth every year";"set a notification for june 5th every year"
25494;calendar;set;"plan a [event_name : meeting] in office with all employees [date : tomorrow] [time : morning at eight]";"plan a meeting in office with all employees tomorrow morning at eight";"Plan a meeting in office with all employees [date : tomorrow] morning at 8"
24447;calendar;set;"set a [event_name : thanks giving] event for [date : friday]";"set a thanks giving event for friday";"Set a Thanks Giving event for Friday"
6011;calendar;set;"remind me about my [event_name : anniversary] [date : in one day advance]";"remind me about my anniversary in one day advance";"Remind me about my anniversary in one day advance."
16125;calendar;set;"on [general_frequency : every tuesday] remind me to go shopping";"on every tuesday remind me to go shopping";"On every tuesday remind me to go shopping."
8046;calendar;set;"set event on recurring";"set event on recurring";"Set event on recurring"
12809;calendar;set;"schedule a [event_name : sales meeting] for [date : wednesday] at [time : eleven am]";"schedule a sales meeting for wednesday at eleven am";"Schedule a sales meeting for Wednesday at 11am"
21287;calendar;set;"please tell me to [event_name : take my umbrella] because it will be very hot [date : today]";"please tell me to take my umbrella because it will be very hot today";"PLEASE TELL ME TO TAKE MY UMBERALA BECAUSE IT WILL BE VERY HOT TODAY."
12520;calendar;set;"remind me to go grocery shopping [date : today]";"remind me to go grocery shopping today";"Remind me to go grocery shopping today"
24499;calendar;set;"set a notification on [date : third march] about [event_name : company meeting]";"set a notification on third march about company meeting";"set a notification on 3rd march about company meeting"
