answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
97;general;commandstop;"please would you shut up.";"please would you shut up.";"please would you shut up."
180;general;commandstop;"olly shut up.";"olly shut up.";"olly shut up."
316;general;commandstop;"can you just cancel please.";"can you just cancel please.";"can you just cancel please."
236;general;commandstop;"olly please could you shut up.";"olly please could you shut up.";"olly please could you shut up."
215;general;commandstop;"please shut off.";"please shut off.";"please shut off."
84;general;commandstop;"could you just cancel it please.";"could you just cancel it please.";"could you just cancel it please."
228;general;commandstop;"olly can you please shut off.";"olly can you please shut off.";"olly can you please shut off."
158;general;commandstop;"olly please could you shut down.";"olly please could you shut down.";"olly please could you shut down."
237;general;commandstop;"olly please just stop.";"olly please just stop.";"olly please just stop."
277;general;commandstop;"olly would you shut off.";"olly would you shut off.";"olly would you shut off."
302;general;commandstop;"olly that's all.";"olly that's all.";"olly that's all."
49;general;commandstop;"olly i want you cancel it.";"olly i want you cancel it.";"olly i want you cancel it."
83;general;commandstop;"can you shut up.";"can you shut up.";"can you shut up."
219;general;commandstop;"olly can you shut up please.";"olly can you shut up please.";"olly can you shut up please."
229;general;commandstop;"that is enough, just cancel it.";"that is enough, just cancel it.";"that is enough, just cancel it."
261;general;commandstop;"would you shut off.";"would you shut off.";"would you shut off."
75;general;commandstop;"olly just stop.";"olly just stop.";"olly just stop."
186;general;commandstop;"olly could you shut off.";"olly could you shut off.";"olly could you shut off."
197;general;commandstop;"olly i want you stop.";"olly i want you stop.";"olly i want you stop."
