answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
549;email;sendemail;"hey email [person : jan] about our [event_name : meeting]";"hey email jan about our meeting";"Hey, email Jan about our meeting"
11225;email;sendemail;"will you send the email to [person : greg]";"will you send the email to greg";"Will you send the email to Greg?"
15505;email;sendemail;"create an email to my [relation : brother] asking him what time he will be over for [meal_type : dinner]";"create an email to my brother asking him what time he will be over for dinner";"Create an email to my brother asking him what time he will be over for dinner."
19278;email;sendemail;"reach by mail to my [relation : family]";"reach by mail to my family";"reach by mail to my family."
20751;email;sendemail;"send an email to [relation : grandma] saying we are dropping by on saturday see you then";"send an email to grandma saying we are dropping by on saturday see you then";"Send an email to grandma saying we are dropping by on Saturday. See you then!"
3109;email;sendemail;"pleas reply to the mail of [person : allen]";"pleas reply to the mail of allen";"pleas replay to the mail of Allen"
10945;email;sendemail;"send an email to [person : bob]";"send an email to bob";"Send an email to Bob"
15743;email;sendemail;"send email new address";"send email new address";"send email new address"
26362;email;sendemail;"hey send email to [person : john]";"hey send email to john";"Hey PDA, Send email to..."
5828;email;sendemail;"please send a reminder email to peter and ask him how long he will be taking to prepare the presentation ppt";"please send a reminder email to peter and ask him how long he will be taking to prepare the presentation ppt";"Please send a reminder email to Peter and ask him how long he will be taking to prepare the presentation ppt."
17919;email;sendemail;"compose a new email but i got a new address this time [email_address : brandon at example dot com]";"compose a new email but i got a new address this time brandon at example dot com";"Compose a new email, but I got a new address this time, brandon at example dot com"
4005;email;sendemail;"pull up outlook i need to send a email";"pull up outlook i need to send a email";"Pull up Outlook, I need to send a email."
25614;email;sendemail;"respond to [relation : mom's] mail message about the recipe site";"respond to mom's mail message about the recipe site";"Respond to mom's mail message about the recipe site."
11701;email;sendemail;"schedule text messages for later";"schedule text messages for later";"Schedule text messages for later."
3663;email;sendemail;"send an email to [person : bill] that i'm sorry i didn't realize he was so sick";"send an email to bill that i'm sorry i didn't realize he was so sick";"Send an email to Bill that I'm sorry I didn't realize he was so sick"
12965;email;sendemail;"send a request to [person : martin]";"send a request to martin";"send a request to martin"
13817;email;sendemail;"send a reply to [person : mike] with the answer four hundred and thirty from his email he sent this [timeofday : morning]";"send a reply to mike with the answer four hundred and thirty from his email he sent this morning";"Send a reply to Mike with the answer 4:30 from his email he sent this morning."
15161;email;sendemail;"write an email to [person : luke] asking how the weather will be [date : this coming week]";"write an email to luke asking how the weather will be this coming week";"Write an email to Luke asking how the weather will be this coming week"
3043;email;sendemail;"send an email to [person : john] that i am on my way to home";"send an email to john that i am on my way to home";"Send an email to John that I am on my way to home."
