answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
4631;alarm;remove;"disable my [time : three pm] alarm";"disable my three pm alarm";"disable my 3PM alarm"
19883;alarm;remove;"remove my bedtime alarm";"remove my bedtime alarm";"Echo, remove my bedtime alarm"
19608;alarm;remove;"turn off all alarms";"turn off all alarms";"Turn off all alarms"
12428;alarm;remove;"remove alarms set for [date : tomorrow]";"remove alarms set for tomorrow";"remove alarms set for tomorrow"
20469;alarm;remove;"olly cancel all [alarm_type : soccer practice] alarms";"olly cancel all soccer practice alarms";"Siri, cancel all soccer practice alarms"
19463;alarm;remove;"remove my [time : eight pm] alarm and set it to [time : seven pm]";"remove my eight pm alarm and set it to seven pm";"remove my 8 pm alarm and set it to 7 pm"
20531;alarm;remove;"remove alarm if any";"remove alarm if any";"remove alarm if any"
11269;alarm;remove;"cancel the alarm that is set for [date : tomorrow] at [time : eight am]";"cancel the alarm that is set for tomorrow at eight am";"Cancel the alarm that is set for tomorrow at 8 am."
2175;alarm;remove;"delete the first alarm";"delete the first alarm";"Delete the first aarm"
27253;alarm;remove;"remove alarm";"remove alarm";"Remove alarm."
23961;alarm;remove;"unset all alarm which is set";"unset all alarm which is set";"unset all alarm which is seted"
