answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
11902;calendar;query;"what time is the [event_name : party] [timeofday : tonight]";"what time is the party tonight";"What time is the party tonight"
9879;calendar;query;"am i on [event_name : vacation] [date : this week]";"am i on vacation this week";"Am I on vacation this week?"
26284;calendar;query;"what [event_name : meetings] do i have next [date : thursday]";"what meetings do i have next thursday";"What meetings do i have next thursday?"
11801;calendar;query;"what's going on [time : between three hundred and thirty and four]";"what's going on between three hundred and thirty and four";"Olly, what's going on between 3:30 and 4?"
13220;calendar;query;"do i have any [event_name : appointments] coming up";"do i have any appointments coming up";"Do I have any appointments coming up?"
3106;calendar;query;"what is my [timeofday : afternoon] schedule [date : tomorrow]";"what is my afternoon schedule tomorrow";"What is my afternoon schedule tomorrow?"
17751;calendar;query;"am i free between [time : six to seven pm]";"am i free between six to seven pm";"am i free between 6 to 7pm"
12417;calendar;query;"do i have a [event_name : party] [date : tomorrow] save on my calendar";"do i have a party tomorrow save on my calendar";"Do I have a party tomorrow save on my calendar?"
11;calendar;query;"when [event_name : monet's exhibition] takes place";"when monet's exhibition takes place";"when and where Monet's exhibition takes place?"
88;calendar;query;"do i have [event_name : meeting] with [person : steve] [date : this week]";"do i have meeting with steve this week";"Do I have meeting with Steve this week?"
19124;calendar;query;"what time do i work [date : tomorrow]";"what time do i work tomorrow";"What time do I work [date : tomorrow]?"
8963;calendar;query;"when is [person : dale's] [date : birthday]";"when is dale's birthday";"PDA when is Dale's birthday?"
22622;calendar;query;"give me [date : today's] calendar events [time : after six pm]";"give me today's calendar events after six pm";"Give me today's calendar events after 6pm"
2965;calendar;query;"can you check the facts on this issue";"can you check the facts on this issue";"can you check the facts on this issue"
13565;calendar;query;"what's my next events";"what's my next events";"what's my next events"
19815;calendar;query;"what date is my [event_name : anniversary]";"what date is my anniversary";"what date is my anniversary"
16554;calendar;query;"show me my events";"show me my events";"PDA, show me my events."
11903;calendar;query;"is there [relation : valet service] at the event";"is there valet service at the event";"Is there valet service at the event"
1533;calendar;query;"show me my meetings [date : this Friday]";"show me my meetings this Friday";"Show me my meetings this Friday"
