answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
436;general;explain;"s1, please explain further on your words to me.";"s1, please explain further on your words to me.";"s1, please explain further on your words to me."
383;general;explain;"i am not so clear about what you just said.";"i am not so clear about what you just said.";"i am not so clear about what you just said."
315;general;explain;"i am not clear about your answers.";"i am not clear about your answers.";"i am not clear about your answers."
494;general;explain;"i am not clear about last sentence.";"i am not clear about last sentence.";"i am not clear about last sentence."
520;general;explain;"s2, i could not get that.";"s2, i could not get that.";"s2, i could not get that."
147;general;explain;"will you rephrase me on what you've just said again please.";"will you rephrase me on what you've just said again please.";"will you rephrase me on what you've just said again please."
10;general;explain;"will you explain me about what you have said once again please.";"will you explain me about what you have said once again please.";"will you explain me about what you have said once again please."
597;general;explain;"what did you mean by saying it.";"what did you mean by saying it.";"what did you mean by saying it."
280;general;explain;"would you please once again rephrase me on your answers.";"would you please once again rephrase me on your answers.";"would you please once again rephrase me on your answers."
551;general;explain;"rephrase further on your response please.";"rephrase further on your response please.";"rephrase further on your response please."
620;general;explain;"s2, i didn't quite catch that.";"s2, i didn't quite catch that.";"s2, i didn't quite catch that."
85;general;explain;"would you again clarify me on it.";"would you again clarify me on it.";"would you again clarify me on it."
124;general;explain;"have you made a mistake.";"have you made a mistake.";"have you made a mistake."
422;general;explain;"elaborate further on what you've just said to me please.";"elaborate further on what you've just said to me please.";"elaborate further on what you've just said to me please."
433;general;explain;"s1, please once again clarify to me.";"s1, please once again clarify to me.";"s1, please once again clarify to me."
507;general;explain;"s1, can you further clarify me on it.";"s1, can you further clarify me on it.";"s1, can you further clarify me on it."
496;general;explain;"will you please again elaborate.";"will you please again elaborate.";"will you please again elaborate."
489;general;explain;"can you please clarify me about this further.";"can you please clarify me about this further.";"can you please clarify me about this further."
45;general;explain;"could you elaborate further on your answers to me.";"could you elaborate further on your answers to me.";"could you elaborate further on your answers to me."
