answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
726;general;negate;"stop, i think that's not the correct command.";"stop, i think that's not the correct command.";"stop, i think that's not the correct command."
539;general;negate;"oh no, i didn't say it.";"oh no, i didn't say it.";"oh no, i didn't say it."
616;general;negate;"shit, you made a mistake, please correct this.";"shit, you made a mistake, please correct this.";"shit, you made a mistake, please correct this."
18;general;negate;"your answer was not what i was looking for.";"your answer was not what i was looking for.";"your answer was not what i was looking for."
570;general;negate;"oh no, you did not get what i was searching for.";"oh no, you did not get what i was searching for.";"oh no, you did not get what i was searching for."
25;general;negate;"wait, i think that's not the correct command.";"wait, i think that's not the correct command.";"wait, i think that's not the correct command."
460;general;negate;"thanks but i think you have gotten me not correct.";"thanks but i think you have gotten me not correct.";"thanks but i think you have gotten me not correct."
396;general;negate;"oh no, you've done the task wrong.";"oh no, you've done the task wrong.";"oh no, you've done the task wrong."
795;general;negate;"olly i said call jack not jake.";"olly i said call jack not jake.";"olly i said call jack not jake."
904;general;negate;"oh no, i think you have done a task wrong.";"oh no, i think you have done a task wrong.";"oh no, i think you have done a task wrong."
264;general;negate;"i think it's not the correct answer.";"i think it's not the correct answer.";"i think it's not the correct answer."
515;general;negate;"i am sorry but you got that incorrectly.";"i am sorry but you got that incorrectly.";"i am sorry but you got that incorrectly."
257;general;negate;"dammit, this isn't what i just said.";"dammit, this isn't what i just said.";"dammit, this isn't what i just said."
894;general;negate;"you have done task all wrong.";"you have done task all wrong.";"you have done task all wrong."
411;general;negate;"uhh no, that isn't what i was looking for.";"uhh no, that isn't what i was looking for.";"uhh no, that isn't what i was looking for."
827;general;negate;"hmm, i think incorrect answer.";"hmm, i think incorrect answer.";"hmm, i think incorrect answer."
647;general;negate;"i think you didn't understand me.";"i think you didn't understand me.";"i think you didn't understand me."
770;general;negate;"uh no, you gave me incorrect information.";"uh no, you gave me incorrect information.";"uh no, you gave me incorrect information."
210;general;negate;"i think you've done task all wrong.";"i think you've done task all wrong.";"i think you've done task all wrong."
