answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
1239;lists;remove;"remove event from my list";"remove event from my list";"Remove event from my list"
4736;lists;remove;"delete all lists";"delete all lists";"Delete all lists"
6960;lists;remove;"the list should not contain all food items with the prefix dry";"the list should not contain all food items with the prefix dry";"The list should not contain all food items with the prefix dry."
17522;lists;remove;"get rid of bananas on the list";"get rid of bananas on the list";"Get rid of bananas on the list"
24540;lists;remove;"delete the list [list_name : brads appointments]";"delete the list brads appointments";"Delete the list Brads appointments."
15820;lists;remove;"delete my [list_name : to do's] for [date : this week]";"delete my to do's for this week";"delete my 'to do's for this week"
17469;lists;remove;"delete out item";"delete out item";"x out item"
18432;lists;remove;"trash the open list google";"trash the open list google";"Trash the open list, Google."
3612;lists;remove;"remove list item";"remove list item";"Remove list item"
23736;lists;remove;"please clear the list";"please clear the list";"please clear the list"
18061;lists;remove;"list remove";"list remove";"list remove"
4037;lists;remove;"remove the list";"remove the list";"Remove the list"
9732;lists;remove;"i don't need [business_name : tesco] item any more delete it";"i don't need tesco item any more delete it";"I don't need x item any more, delete it"
617;lists;remove;"delete my [list_name : shopping] list";"delete my shopping list";"Delete my shopping list"
21553;lists;remove;"please remove the list";"please remove the list";"Please remove the list."
13007;lists;remove;"delete my list";"delete my list";"delete my list"
792;lists;remove;"remove events from my list";"remove events from my list";"Remove event from my list"
4782;lists;remove;"remove the [list_name : bank transaction] list";"remove the bank transaction list";"remove the bank transction list"
10079;lists;remove;"erase that item from my list";"erase that item from my list";"PDA. erase that item from my list."
