answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17809;qa;definition;"object identifier";"object identifier";"object identifier"
26551;qa;definition;"description of [definition_word : iphone seven]";"description of iphone seven";"Description of Iphone 7"
21108;qa;definition;"what is the definition of this";"what is the definition of this";"What is the definition of this?"
15642;qa;definition;"what does [definition_word : happy] mean";"what does happy mean";"What does (insert) mean ?"
25896;qa;definition;"what does a [definition_word : beech tree] look like";"what does a beech tree look like";"What does a beech tree look like?"
27338;qa;definition;"can you define this word";"can you define this word";"PDA can you define this word"
18900;qa;definition;"how does merriam webster define [definition_word : ultra]";"how does merriam webster define ultra";"how does merriam webster define ultra?"
17318;qa;definition;"describe a [definition_word : tomatillo]";"describe a tomatillo";"Describe a tomatillo"
22758;qa;definition;"give description of [definition_word : statue of liberty]";"give description of statue of liberty";"give description of statue of liberty"
20865;qa;definition;"give me the definition of [definition_word : formidable]";"give me the definition of formidable";"Give me the definition of formidable."
21063;qa;definition;"[definition_word : blanket] definition";"blanket definition";"blanket definition"
23807;qa;definition;"tell me about [definition_word : rock]";"tell me about rock";"tell me about Rock.!"
20136;qa;definition;"search [definition_word : this object's] definition";"search this object's definition";"Search this object's definition"
7722;qa;definition;"google the word";"google the word";"google the word"
22525;qa;definition;"define [definition_word : alarm]";"define alarm";"Define alarm"
11917;qa;definition;"look up what this word means";"look up what this word means";"Look up what this word means"
25897;qa;definition;"what is the [definition_word : nuclear triad]";"what is the nuclear triad";"What is the nuclear triad?"
15805;qa;definition;"describe [definition_word : texture]";"describe texture";"Describe texture"
11453;qa;definition;"what does [definition_word : pro bono] mean";"what does pro bono mean";"What does pro-bono mean?"
