answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
23007;play;radio;"please tune in to [radio_name : fm ninety five]";"please tune in to fm ninety five";"Please tune in to FM 95."
16078;play;radio;"radio play [radio_name : nine hundred and eighty nine] please";"radio play nine hundred and eighty nine please";"Radio play 989 please"
22601;play;radio;"lets hear it from [radio_name : fm ninety six point five]";"lets hear it from fm ninety six point five";"Lets hear it from FM 96.5"
2288;play;radio;"open [app_name : pandora] play [music_genre : rock] station";"open pandora play rock station";"Open Pandora, play Rock Station"
4869;play;radio;"start radio";"start radio";"Start radio"
7023;play;radio;"the radio should play only on [radio_name : nine hundred and ninety nine fm]";"the radio should play only on nine hundred and ninety nine fm";"The radio should play only on 99.9 FM."
22955;play;radio;"play all the programs pertaining to rock songs on the radio";"play all the programs pertaining to rock songs on the radio";"play all the programs pertaining to rock songs on the radio"
22332;play;radio;"please turn on radio on [radio_name : seven am]";"please turn on radio on seven am";"please turn on radio on 7 AM"
16306;play;radio;"start radio play";"start radio play";"Start radio play."
9569;play;radio;"i want to hear this radio station now";"i want to hear this radio station now";"I want to hear this radio station now"
21148;play;radio;"play the [music_genre : jazz] station";"play the jazz station";"Play the jazz station."
16113;play;radio;"i'd like to listen to my favorite [radio_name : morning show] in the car on the way to work please";"i'd like to listen to my favorite morning show in the car on the way to work please";"I'd like to listen to my favorite morning show in the car on the way to work please."
10389;play;radio;"play my favorite [device_type : radio station]";"play my favorite radio station";"Play my favorite radio station"
19833;play;radio;"broadcast the health show from the [house_place : kitchen]";"broadcast the health show from the kitchen";"Broadcast The Health Show from the kitchen."
26355;play;radio;"switch on the radio and play [radio_name : hello fm station]";"switch on the radio and play hello fm station";"Switch on the radio and play Hello fm station"
11548;play;radio;"please play the radio";"please play the radio";"Please play the radio."
16428;play;radio;"can you put on the [radio_name : next i heart music radio show]";"can you put on the next i heart music radio show";"Can you put on the next I heart music radio show?"
20948;play;radio;"tune into my selected station";"tune into my selected station";"Tune into my selected station"
4270;play;radio;"play the radio station";"play the radio station";"Play the radio station"
