answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
23776;email;querycontact;"find [person : jhonny's] [personal_info : address]";"find jhonny's address";"Find Jhonny's address"
23009;email;querycontact;"give me contact [personal_info : mail id]";"give me contact mail id";"give me contact mail id"
1348;email;querycontact;"what is [personal_info : job title] of [person : jan medvesek]";"what is job title of jan medvesek";"What is job title of Jan Medvesek?"
17566;email;querycontact;"show [person : john's] contact information";"show john's contact information";"Show John's contact information"
4117;email;querycontact;"what is [person : john smith's] [personal_info : home phone number]";"what is john smith's home phone number";"What is John Smith's home phone number"
9827;email;querycontact;"may you please pull up information about a contact";"may you please pull up information about a contact";"May you please pull up information about a contact?"
23777;email;querycontact;"[person : mary's] [personal_info : contact number]";"mary's contact number";"Mary's contact number"
809;email;querycontact;"tell me the [personal_info : landline number]";"tell me the landline number";"Tell me the landline number"
21538;email;querycontact;"did i receive a message from [person : kevin]";"did i receive a message from kevin";"Did I receive a message from Kevin?"
22997;email;querycontact;"please let me know the what [person : raj's] [personal_info : status update] in [app_name : facebook]";"please let me know the what raj's status update in facebook";"Please let me know the what Raj's status update in Facebook"
24666;email;querycontact;"what's [person : rene] [personal_info : phone number]";"what's rene phone number";"What's Rene phone number?"
9921;email;querycontact;"do you have the mailing address for the [business_name : electric company]";"do you have the mailing address for the electric company";"Do you have the mailing address for the electric company?"
9919;email;querycontact;"what is [person : tom's] [personal_info : phone number]";"what is tom's phone number";"What is Tom's phone number?"
13769;email;querycontact;"olly i need to call my [relation : mom] will you check her [personal_info : work number] for me";"olly i need to call my mom will you check her work number for me";"Google I need to call my mom will you check her work number for me."
27050;email;querycontact;"what's the [personal_info : address] for [person : alex]";"what's the address for alex";"What's the address for Alex"
9315;email;querycontact;"what information do you have on file in my information about [person : bill]";"what information do you have on file in my information about bill";"Alexa, what information do you have on file in my information about Bill ?"
8256;email;querycontact;"link me to [person : jeff's] [personal_info : email]";"link me to jeff's email";"link me to jeff's email"
10524;email;querycontact;"what is [person : john doe's] address";"what is john doe's address";"What is John Doe's address?"
15000;email;querycontact;"send a text to [person : alice]";"send a text to alice";"Send a text to Alice"
