answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
16448;play;game;"i want to play [game_name : rock paper scissors] let's play";"i want to play rock paper scissors let's play";"I want to play rock paper scissors, let's play"
22471;play;game;"let's play [game_name : never have i ever]";"let's play never have i ever";"Let's play never have I ever."
26820;play;game;"can you find [game_name : animal crossing]";"can you find animal crossing";"Can you find Animal Crossing"
16868;play;game;"i would like to play [game_name : tetris]";"i would like to play tetris";"I would like to play tetris."
22274;play;game;"start [game_name : spider]";"start spider";"start spider"
23271;play;game;"puzzles and games app";"puzzles and games app";"puzzles and games app"
23801;play;game;"please open [game_name : snooker] game i would like to play with you";"please open snooker game i would like to play with you";"Please open snooker game, I would like to play with you"
26268;play;game;"how about playing a game of [game_name : guess the word i'm thinking of]";"how about playing a game of guess the word i'm thinking of";"How about playing a game of guess the word I'm thinking of?"
20058;play;game;"play [game_name : keno]";"play keno";"play keno"
24759;play;game;"play games";"play games";"play games"
22917;play;game;"do you want to play";"do you want to play";"Do you want to play?"
22148;play;game;"play [game_name : scabble] with me";"play scabble with me";"play scabble with me"
24293;play;game;"play for me the game [game_name : candy crush]";"play for me the game candy crush";"Play for me the game Candy Crush"
21218;play;game;"[game_name : angry bird] play";"angry bird play";"angry bird play"
22114;play;game;"turn on [device_type : console]";"turn on console";"Turn on console"
19780;play;game;"give a hand to this game";"give a hand to this game";"give a hand to this game."
27428;play;game;"let's play a game";"let's play a game";"Let's play a game"
21262;play;game;"i want to play [game_name : blackjack]";"i want to play blackjack";"I want to play blackjack."
17327;play;game;"games";"games";"Games"
